Date,baseline,2pct,3pct,4pct,baseline_return,challenger_3pct_return,baseline_position,challenger_3pct_position
2006-04-05,16733.978140461444,16733.978140461444,16733.978140461444,16733.978140461444,0.009431708951093576,0.009431708951093576,True,True
2006-04-06,16796.36574551897,16796.36574551897,16796.36574551897,16796.36574551897,0.0037281992682109966,0.0037281992682109966,True,True
2006-04-07,16640.203582395097,16640.203582395097,16640.203582395097,16640.203582395097,-0.009297378104875853,-0.009297378104875853,True,True
2006-04-10,16599.931707303782,16599.931707303782,16599.931707303782,16599.931707303782,-0.0024201551917262254,-0.0024201551917262254,True,True
2006-04-11,16460.283910224553,16460.283910224553,16460.283910224553,16460.283910224553,-0.008412552505730253,-0.008412552505730253,True,True
2006-04-12,16463.6640436255,16463.6640436255,16463.6640436255,16463.6640436255,0.00020535085660622343,0.00020535085660622343,True,True
2006-04-13,16534.35711932536,16534.35711932536,16534.35711932536,16534.35711932536,0.004293884733831854,0.004293884733831854,True,True
2006-04-17,16362.936068277199,16362.936068277199,16362.936068277199,16362.936068277199,-0.010367566746686707,-0.010367566746686707,True,True
2006-04-18,16675.067244044894,16675.067244044894,16675.067244044894,16675.067244044894,0.01907549931535968,0.01907549931535968,True,True
2006-04-19,16746.53292166497,16746.53292166497,16746.53292166497,16746.53292166497,0.004285780475373979,0.004285780475373979,True,True
2006-04-20,16696.893248291028,16696.893248291028,16696.893248291028,16696.893248291028,-0.002964176143572028,-0.002964176143572028,True,True
2006-04-21,16504.901671117088,16504.901671117088,16504.901671117088,16504.901671117088,-0.011498640754236789,-0.011498640754236789,True,True
2006-04-24,16479.985259190085,16479.985259190085,16479.985259190085,16479.985259190085,-0.0015096371019650556,-0.0015096371019650556,True,True
2006-04-25,16431.9873648966,16431.9873648966,16431.9873648966,16431.9873648966,-0.0029124961909005043,-0.0029124961909005043,True,True
2006-04-26,16439.03735741858,16439.03735741858,16439.03735741858,16439.03735741858,0.00042904077062777546,0.00042904077062777546,True,True
2006-04-27,16583.32076601912,16583.32076601912,16583.32076601912,16583.32076601912,0.008776876982728332,0.008776876982728332,True,True
2006-04-28,16424.64764665454,16424.64764665454,16424.64764665454,16424.64764665454,-0.009568235554468507,-0.009568235554468507,True,True
2006-05-01,16288.47655821628,16288.47655821628,16288.47655821628,16288.47655821628,-0.00829065507934934,-0.00829065507934934,True,True
2006-05-02,16320.539537905288,16320.539537905288,16320.539537905288,16320.539537905288,0.0019684455801873835,0.0019684455801873835,True,True
2006-05-03,16285.482725775439,16285.482725775439,16285.482725775439,16285.482725775439,-0.0021480179652411113,-0.0021480179652411113,True,True
2006-05-04,16427.738054335405,16427.738054335405,16427.738054335405,16427.738054335405,0.008735100515922412,0.008735100515922412,True,True
2006-05-05,16551.45093681016,16551.45093681016,16551.45093681016,16551.45093681016,0.007530731380398947,0.007530731380398947,True,True
2006-05-08,16564.874895173933,16564.874895173933,16564.874895173933,16564.874895173933,0.0008110442048265831,0.0008110442048265831,True,True
2006-05-09,16525.66534772292,16525.66534772292,16525.66534772292,16525.66534772292,-0.002367029494586559,-0.002367029494586559,True,True
2006-05-10,16367.764830278555,16367.764830278555,16367.764830278555,16367.764830278555,-0.009554865968898651,-0.009554865968898651,True,True
2006-05-11,16007.152884017241,16007.152884017241,16007.152884017241,16007.152884017241,-0.022031838189306208,-0.022031838189306208,True,True
2006-05-12,15797.874338878444,15797.874338878444,15797.874338878444,15797.874338878444,-0.013074064242102446,-0.013074064242102446,True,True
2006-05-15,15787.927089155648,15787.927089155648,15787.927089155648,15787.927089155648,-0.0006296574785581432,-0.0006296574785581432,True,True
2006-05-16,15680.825147965557,15680.825147965557,15680.825147965557,15680.825147965557,-0.006783787420937437,-0.006783787420937437,True,True
2006-05-17,15441.511703178327,15441.511703178327,15441.511703178327,15441.511703178327,-0.015261533913493053,-0.015261533913493053,True,True
2006-05-18,15327.552919946305,15327.552919946305,15327.552919946305,15327.552919946305,-0.0073800276438326096,-0.0073800276438326096,True,True
2006-05-19,15460.343874983613,15460.343874983613,15460.343874983613,15460.343874983613,0.008663545689964858,0.008663545689964858,True,True
2006-05-22,15303.022808979415,15303.022808979415,15303.022808979415,15303.022808979415,-0.010175780517971522,-0.010175780517971522,True,True
2006-05-23,15152.751735497195,15152.751735497195,15152.751735497195,15152.751735497195,-0.009819698719526482,-0.009819698719526482,True,True
2006-05-24,15260.626278607504,15260.626278607504,15260.626278607504,15260.626278607504,0.007119138820020465,0.007119138820020465,True,True
2006-05-25,15448.947996660412,15448.947996660412,15448.947996660412,15448.947996660412,0.012340366287384885,0.012340366287384885,True,True
2006-05-26,15513.556832238564,15513.556832238564,15513.556832238564,15513.556832238564,0.004182086417283459,0.004182086417283459,True,True
2006-05-30,15174.770890223383,15174.770890223383,15174.770890223383,15174.770890223383,-0.0218380572346345,-0.0218380572346345,True,True
2006-05-31,15254.831764205874,15254.831764205874,15254.831764205874,15254.831764205874,0.005275919785653782,0.005275919785653782,True,True
2006-06-01,15612.063577066241,15612.063577066241,15612.063577066241,15612.063577066241,0.023417617341318753,0.023417617341318753,True,True
2006-06-02,15576.620463976284,15576.620463976284,15576.620463976284,15576.620463976284,-0.002270238839023331,-0.002270238839023331,True,True
2006-06-05,15234.74411428023,15234.74411428023,15234.74411428023,15234.74411428023,-0.021948043896087954,-0.021948043896087954,True,True
2006-06-06,15214.366738634506,15214.366738634506,15214.366738634506,15214.366738634506,-0.0013375594294769977,-0.0013375594294769977,True,True
2006-06-07,15116.149719526913,15116.149719526913,15116.149719526913,15116.149719526913,-0.006455544341401054,-0.006455544341401054,True,True
2006-06-08,15080.706606436952,15080.706606436952,15080.706606436952,15080.706606436952,-0.0023447183143585626,-0.0023447183143585626,True,True
2006-06-09,14978.530002488249,14978.530002488249,14978.530002488249,14978.530002488249,-0.006775319394191404,-0.006775319394191404,True,True
2006-06-12,14682.430316565056,14682.430316565056,14682.430316565056,14682.430316565056,-0.019768274047854084,-0.019768274047854084,True,True
2006-06-13,14649.015283515668,14649.015283515668,14649.015283515668,14649.015283515668,-0.0022758516355216862,-0.0022758516355216862,True,True
2006-06-14,14778.522680392054,14778.522680392054,14778.522680392054,14778.522680392054,0.008840689586973038,0.008840689586973038,True,True
2006-06-15,15192.057858188238,15192.057858188238,15192.057858188238,15192.057858188238,0.02798217296407146,0.02798217296407146,True,True
2006-06-16,15093.164812400453,15093.164812400453,15093.164812400453,15093.164812400453,-0.006509522719760019,-0.006509522719760019,True,True
2006-06-19,14958.92522876274,14958.92522876274,14958.92522876274,14958.92522876274,-0.008894064651531641,-0.008894064651531641,True,True
2006-06-20,14952.937563881056,14952.937563881056,14952.937563881056,14952.937563881056,-0.00040027373558704227,-0.00040027373558704227,True,True
2006-06-21,15196.69346970954,15196.69346970954,15196.69346970954,15196.69346970954,0.016301539733388548,0.016301539733388548,True,True
2006-06-22,15012.5244869778,15012.5244869778,15012.5244869778,15012.5244869778,-0.012119016751823697,-0.012119016751823697,True,True
2006-06-23,14979.302604408464,14979.302604408464,14979.302604408464,14979.302604408464,-0.0022129444383690577,-0.0022129444383690577,True,True
2006-06-26,15028.749127302359,15028.749127302359,15028.749127302359,15028.749127302359,0.0033009896521714044,0.0033009896521714044,True,True
2006-06-27,14747.039152143208,14747.039152143208,14747.039152143208,14747.039152143208,-0.018744738685362416,-0.018744738685362416,True,True
2006-06-28,14855.686297173736,14855.686297173736,14855.686297173736,14855.686297173736,0.007367387033399009,0.007367387033399009,True,True
2006-06-29,15312.5837577421,15312.5837577421,15312.5837577421,15312.5837577421,0.030755728912725377,0.030755728912725377,True,True
2006-06-30,15212.821534794071,15212.821534794071,15212.821534794071,15212.821534794071,-0.00651504831100691,-0.00651504831100691,True,True
2006-07-03,15319.247449303972,15319.247449303972,15319.247449303972,15319.247449303972,0.006995803787383403,0.006995803787383403,True,True
2006-07-05,15007.309424016334,15007.309424016334,15007.309424016334,15007.309424016334,-0.020362490149724133,-0.020362490149724133,True,True
2006-07-06,14984.131366409822,14984.131366409822,14984.131366409822,14984.131366409822,-0.0015444512371698416,-0.0015444512371698416,True,True
2006-07-07,14811.841138201418,14811.841138201418,14811.841138201418,14811.841138201418,-0.011498179240114537,-0.011498179240114537,True,True
2006-07-10,14688.128255726659,14688.128255726659,14688.128255726659,14688.128255726659,-0.0083522960664012,-0.0083522960664012,True,True
2006-07-11,14805.563747599652,14805.563747599652,14805.563747599652,14805.563747599652,0.007995265960944131,0.007995265960944131,True,True
2006-07-12,14500.385989113911,14500.385989113911,14500.385989113911,14500.385989113911,-0.02061237003117955,-0.02061237003117955,True,True
2006-07-13,14275.365679850695,14275.365679850695,14275.365679850695,14275.365679850695,-0.015518228923847244,-0.015518228923847244,True,True
2006-07-14,14120.94187104731,14120.94187104731,14120.94187104731,14120.94187104731,-0.010817502841370286,-0.010817502841370286,True,True
2006-07-17,14182.07399798448,14182.07399798448,14182.07399798448,14182.07399798448,0.004329181969264573,0.004329181969264573,True,True
2006-07-18,14219.1588901549,14219.1588901549,14219.1588901549,14219.1588901549,0.002614913176711031,0.002614913176711031,True,True
2006-07-19,14395.505278444447,14395.505278444447,14395.505278444447,14395.505278444447,0.012402026705788272,0.012402026705788272,True,True
2006-07-20,14166.525384340115,14166.525384340115,14166.525384340115,14166.525384340115,-0.015906346437676078,-0.015906346437676078,True,True
2006-07-21,14021.56594905939,14021.56594905939,14021.56594905939,14021.56594905939,-0.010232532773418512,-0.010232532773418512,True,True
2006-07-24,14315.734130182032,14315.734130182032,14315.734130182032,14315.734130182032,0.02097969529162147,0.02097969529162147,True,True
2006-07-25,14385.075152521516,14385.075152521516,14385.075152521516,14385.075152521516,0.004843693079860323,0.004843693079860323,True,True
2006-07-26,14369.236813157067,14369.236813157067,14369.236813157067,14369.236813157067,-0.0011010258338256529,-0.0011010258338256529,True,True
2006-07-27,14278.938963731696,14278.938963731696,14278.938963731696,14278.938963731696,-0.006284108933516275,-0.006284108933516275,True,True
2006-07-28,14585.758501297896,14585.758501297896,14585.758501297896,14585.758501297896,0.021487558588598077,0.021487558588598077,True,True
2006-07-31,14577.356455415538,14577.356455415538,14577.356455415538,14577.356455415538,-0.0005760444944711285,-0.0005760444944711285,True,True
2006-08-01,14340.84369258909,14340.84369258909,14340.84369258909,14340.84369258909,-0.016224667589752495,-0.016224667589752495,True,True
2006-08-02,14490.921615591255,14490.921615591255,14490.921615591255,14490.921615591255,0.010465069295729101,0.010465069295729101,True,True
2006-08-03,14588.655758498711,14588.655758498711,14588.655758498711,14588.655758498711,0.006744508423970785,0.006744508423970785,True,True
2006-08-04,14523.370896240367,14523.370896240367,14523.370896240367,14523.370896240367,-0.004475043029260051,-0.004475043029260051,True,True
2006-08-07,14429.596338174022,14429.596338174022,14429.596338174022,14429.596338174022,-0.006456803915310005,-0.006456803915310005,True,True
2006-08-08,14339.491639228709,14339.491639228709,14339.491639228709,14339.491639228709,-0.006244436561744893,-0.006244436561744893,True,True
2006-08-09,14347.603959390988,14347.603959390988,14347.603959390988,14347.603959390988,0.0005657327586208183,0.0005657327586208183,True,True
2006-08-10,14450.360014779857,14450.360014779857,14450.360014779857,14450.360014779857,0.007161896556366232,0.007161896556366232,True,True
2006-08-11,14358.227235793973,14358.227235793973,14358.227235793973,14358.227235793973,-0.006375812013794113,-0.006375812013794113,True,True
2006-08-14,14431.527842974565,14431.527842974565,14431.527842974565,14431.527842974565,0.005105129343395465,0.005105129343395465,True,True
2006-08-15,14818.794555483371,14818.794555483371,14818.794555483371,14818.794555483371,0.0268347687592434,0.0268347687592434,True,True
2006-08-16,15162.892135700044,15162.892135700044,15162.892135700044,15162.892135700044,0.023220348924356093,0.023220348924356093,True,True
2006-08-17,15196.98319542962,15196.98319542962,15196.98319542962,15196.98319542962,0.0022483217201889616,0.0022483217201889616,True,True
2006-08-18,15224.70028931741,15224.70028931741,15224.70028931741,15224.70028931741,0.0018238550067046777,0.0018238550067046777,True,True
2006-08-21,15076.553871115786,15076.553871115786,15076.553871115786,15076.553871115786,-0.009730662370120546,-0.009730662370120546,True,True
2006-08-22,15098.862751562057,15098.862751562057,15098.862751562057,15098.862751562057,0.0014797068771141841,0.0014797068771141841,True,True
2006-08-23,14973.121789046729,14973.121789046729,14973.121789046729,14973.121789046729,-0.008327843267687207,-0.008327843267687207,True,True
2006-08-24,15019.284753779699,15019.284753779699,15019.284753779699,15019.284753779699,0.0030830554498488816,0.0030830554498488816,True,True
2006-08-25,15043.52513902651,15043.52513902651,15043.52513902651,15043.52513902651,0.0016139507069876657,0.0016139507069876657,True,True
2006-08-28,15165.113366220668,15165.113366220668,15165.113366220668,15165.113366220668,0.00808242922257163,0.00808242922257163,True,True
2006-08-29,15197.562646869785,15197.562646869785,15197.562646869785,15197.562646869785,0.0021397321513860756,0.0021397321513860756,True,True
2006-08-30,15277.720096092306,15277.720096092306,15277.720096092306,15277.720096092306,0.00527436215168553,0.00527436215168553,True,True
2006-08-31,15256.28039280628,15256.28039280628,15256.28039280628,15256.28039280628,-0.0014033313315845453,-0.0014033313315845453,True,True
2006-09-01,15350.344676592711,15350.344676592711,15350.344676592711,15350.344676592711,0.006165610579023095,0.006165610579023095,True,True
2006-09-05,15487.674667911293,15487.674667911293,15487.674667911293,15487.674667911293,0.008946378352532536,0.008946378352532536,True,True
2006-09-06,15183.559237065852,15183.559237065852,15183.559237065852,15183.559237065852,-0.019635964556740992,-0.019635964556740992,True,True
2006-09-07,15112.479860405878,15112.479860405878,15112.479860405878,15112.479860405878,-0.004681338252131129,-0.004681338252131129,True,True
2006-09-08,15207.799622312661,15207.799622312661,15207.799622312661,15207.799622312661,0.006307354106490415,0.006307354106490415,True,True
2006-09-11,15295.393365017271,15295.393365017271,15295.393365017271,15295.393365017271,0.00575979069161936,0.00575979069161936,True,True
2006-09-12,15604.144407384014,15604.144407384014,15604.144407384014,15604.144407384014,0.020185884403136622,0.020185884403136622,True,True
2006-09-13,15683.722405166372,15683.722405166372,15683.722405166372,15683.722405166372,0.005099798855020987,0.005099798855020987,True,True
2006-09-14,15702.940877931773,15702.940877931773,15702.940877931773,15702.940877931773,0.0012253770035530742,0.0012253770035530742,True,True
2006-09-15,15765.3284829893,15765.3284829893,15765.3284829893,15765.3284829893,0.00397298859764561,0.00397298859764561,True,True
2006-09-18,15762.720951508567,15762.720951508567,15762.720951508567,15762.720951508567,-0.00016539658425429593,-0.00016539658425429593,True,True
2006-09-19,15655.522435078448,15655.522435078448,15655.522435078448,15655.522435078448,-0.006800762175508734,-0.006800762175508734,True,True
2006-09-20,15890.00711786433,15890.00711786433,15890.00711786433,15890.00711786433,0.014977761601905115,0.014977761601905115,True,True
2006-09-21,15788.796266315892,15788.796266315892,15788.796266315892,15788.796266315892,-0.006369465463275437,-0.006369465463275437,True,True
2006-09-22,15668.077216281974,15668.077216281974,15668.077216281974,15668.077216281974,-0.007645867867170031,-0.007645867867170031,True,True
2006-09-25,15938.48788835795,15938.48788835795,15938.48788835795,15938.48788835795,0.017258701775797247,0.017258701775797247,True,True
2006-09-26,16023.763825301909,16023.763825301909,16023.763825301909,16023.763825301909,0.005350315383823023,0.005350315383823023,True,True
2006-09-27,15989.672765572333,15989.672765572333,15989.672765572333,15989.672765572333,-0.002127531340404887,-0.002127531340404887,True,True
2006-09-28,16046.845307668395,16046.845307668395,16046.845307668395,16046.845307668395,0.0035755917543953686,0.0035755917543953686,True,True
2006-09-29,15974.800178608153,15974.800178608153,15974.800178608153,15974.800178608153,-0.004489675551730632,-0.004489675551730632,True,True
2006-10-02,15768.901766870305,15768.901766870305,15768.901766870305,15768.901766870305,-0.01288895068706808,-0.01288895068706808,True,True
2006-10-03,15841.1400464106,15841.1400464106,15841.1400464106,15841.1400464106,0.004581059645641483,0.004581059645641483,True,True
2006-10-04,16235.649901921439,16235.649901921439,16235.649901921439,16235.649901921439,0.024904132805784407,0.024904132805784407,True,True
2006-10-05,16315.71077590393,16315.71077590393,16315.71077590393,16315.71077590393,0.004931177653259011,0.004931177653259011,True,True
2006-10-06,16271.769041691587,16271.769041691587,16271.769041691587,16271.769041691587,-0.0026932160551190742,-0.0026932160551190742,True,True
2006-10-09,16331.645690508409,16331.645690508409,16331.645690508409,16331.645690508409,0.0036797872845544255,0.0036797872845544255,True,True
2006-10-10,16352.988818554404,16352.988818554404,16352.988818554404,16352.988818554404,0.0013068571563734643,0.0013068571563734643,True,True
2006-10-11,16333.57719530895,16333.57719530895,16333.57719530895,16333.57719530895,-0.001187038250978878,-0.001187038250978878,True,True
2006-10-12,16596.841299622913,16596.841299622913,16596.841299622913,16596.841299622913,0.01611796982167335,0.01611796982167335,True,True
2006-10-13,16680.57203272644,16680.57203272644,16680.57203272644,16680.57203272644,0.0050449800411978,0.0050449800411978,True,True
2006-10-16,16684.435042327525,16684.435042327525,16684.435042327525,16684.435042327525,0.000231587357646168,0.000231587357646168,True,True
2006-10-17,16510.599610278685,16510.599610278685,16510.599610278685,16510.599610278685,-0.010419018181186734,-0.010419018181186734,True,True
2006-10-18,16425.033947614644,16425.033947614644,16425.033947614644,16425.033947614644,-0.005182468516211403,-0.005182468516211403,True,True
2006-10-19,16479.309232509895,16479.309232509895,16479.309232509895,16479.309232509895,0.0033044245185949173,0.0033044245185949173,True,True
2006-10-20,16510.309884558606,16510.309884558606,16510.309884558606,16510.309884558606,0.0018811863781009741,0.0018811863781009741,True,True
2006-10-23,16668.21040200297,16668.21040200297,16668.21040200297,16668.21040200297,0.009563752500614253,0.009563752500614253,True,True
2006-10-24,16551.837237770273,16551.837237770273,16551.837237770273,16551.837237770273,-0.006981743176142752,-0.006981743176142752,True,True
2006-10-25,16676.22614692522,16676.22614692522,16676.22614692522,16676.22614692522,0.007515111909818684,0.007515111909818684,True,True
2006-10-26,16843.397887412186,16843.397887412186,16843.397887412186,16843.397887412186,0.010024554657277251,0.010024554657277251,True,True
2006-10-27,16587.85980230039,16587.85980230039,16587.85980230039,16587.85980230039,-0.015171409404439173,-0.015171409404439173,True,True
2006-10-30,16686.269971888043,16686.269971888043,16686.269971888043,16686.269971888043,0.0059326622457953615,0.0059326622457953615,True,True
2006-10-31,16732.0466356609,16732.0466356609,16732.0466356609,16732.0466356609,0.002743373075587252,0.002743373075587252,True,True
2006-11-01,16491.67086323337,16491.67086323337,16491.67086323337,16491.67086323337,-0.014366190679580115,-0.014366190679580115,True,True
2006-11-02,16516.007823720207,16516.007823720207,16516.007823720207,16516.007823720207,0.0014757122361139796,0.0014757122361139796,True,True
2006-11-03,16456.22775014341,16456.22775014341,16456.22775014341,16456.22775014341,-0.0036195232052954607,-0.0036195232052954607,True,True
2006-11-06,16729.342528940142,16729.342528940142,16729.342528940142,16729.342528940142,0.016596438925339463,0.016596438925339463,True,True
2006-11-07,16818.867776445295,16818.867776445295,16818.867776445295,16818.867776445295,0.005351390668837386,0.005351390668837386,True,True
2006-11-08,16898.252623747598,16898.252623747598,16898.252623747598,16898.252623747598,0.004719987597112896,0.004719987597112896,True,True
2006-11-09,16805.443818081523,16805.443818081523,16805.443818081523,16805.443818081523,-0.005492213173310501,-0.005492213173310501,True,True
2006-11-10,16911.386856391287,16911.386856391287,16911.386856391287,16911.386856391287,0.006304090475478974,0.006304090475478974,True,True
2006-11-13,17074.502436797116,17074.502436797116,17074.502436797116,17074.502436797116,0.009645310688648934,0.009645310688648934,True,True
2006-11-14,17260.21662336929,17260.21662336929,17260.21662336929,17260.21662336929,0.01087669683257908,0.01087669683257908,True,True
2006-11-15,17323.859706547173,17323.859706547173,17323.859706547173,17323.859706547173,0.0036872702450161388,0.0036872702450161388,True,True
2006-11-16,17402.568527169286,17402.568527169286,17402.568527169286,17402.568527169286,0.004543376704463142,0.004543376704463142,True,True
2006-11-17,17390.01374596576,17390.01374596576,17390.01374596576,17390.01374596576,-0.0007214326542616112,-0.0007214326542616112,True,True
2006-11-20,17420.338371334277,17420.338371334277,17420.338371334277,17420.338371334277,0.0017437953650585314,0.0017437953650585314,True,True
2006-11-21,17469.302018028036,17469.302018028036,17469.302018028036,17469.302018028036,0.0028107173150166975,0.0028107173150166975,True,True
2006-11-22,17574.375879177554,17574.375879177554,17574.375879177554,17574.375879177554,0.00601477157135899,0.00601477157135899,True,True
2006-11-24,17533.52455264608,17533.52455264608,17533.52455264608,17533.52455264608,-0.0023244823493207,-0.0023244823493207,True,True
2006-11-27,17143.74688389657,17143.74688389657,17143.74688389657,17143.74688389657,-0.022230423072050587,-0.022230423072050587,True,True
2006-11-28,17193.676282990597,17193.676282990597,17193.676282990597,17193.676282990597,0.002912397122529109,0.002912397122529109,True,True
2006-11-29,17313.719306344323,17313.719306344323,17313.719306344323,17313.719306344323,0.006981812462788062,0.006981812462788062,True,True
2006-11-30,17299.0398698602,17299.0398698602,17299.0398698602,17299.0398698602,-0.00084784997517795,-0.00084784997517795,True,True
2006-12-01,17143.26400769643,17143.26400769643,17143.26400769643,17143.26400769643,-0.009004884856943729,-0.009004884856943729,True,True
2006-12-04,17382.867178203753,17382.867178203753,17382.867178203753,17382.867178203753,0.013976519897246575,0.013976519897246575,True,True
2006-12-05,17430.3821962971,17430.3821962971,17430.3821962971,17430.3821962971,0.0027334396337634903,0.0027334396337634903,True,True
2006-12-06,17375.14115900158,17375.14115900158,17375.14115900158,17375.14115900158,-0.0031692384408676944,-0.0031692384408676944,True,True
2006-12-07,17165.862613862784,17165.862613862784,17165.862613862784,17165.862613862784,-0.012044710498963385,-0.012044710498963385,True,True
2006-12-08,17250.365948886527,17250.365948886527,17250.365948886527,17250.365948886527,0.004922754942445984,0.004922754942445984,True,True
2006-12-11,17303.772056621532,17303.772056621532,17303.772056621532,17303.772056621532,0.0030959405668986584,0.0030959405668986584,True,True
2006-12-12,17209.41804711502,17209.41804711502,17209.41804711502,17209.41804711502,-0.005452800071439001,-0.005452800071439001,True,True
2006-12-13,17223.61460739901,17223.61460739901,17223.61460739901,17223.61460739901,0.0008249297126214916,0.0008249297126214916,True,True
2006-12-14,17416.47536173319,17416.47536173319,17416.47536173319,17416.47536173319,0.011197461086439597,0.011197461086439597,True,True
2006-12-15,17466.211610347164,17466.211610347164,17466.211610347164,17466.211610347164,0.002855701143943845,0.002855701143943845,True,True
2006-12-18,17296.528913619495,17296.528913619495,17296.528913619495,17296.528913619495,-0.009714911310655716,-0.009714911310655716,True,True
2006-12-19,17239.839247723565,17239.839247723565,17239.839247723565,17239.839247723565,-0.0032775169040588636,-0.0032775169040588636,True,True
2006-12-20,17170.30507490403,17170.30507490403,17170.30507490403,17170.30507490403,-0.004033342296316134,-0.004033342296316134,True,True
2006-12-21,17057.891495512446,17057.891495512446,17057.891495512446,17057.891495512446,-0.006546976241900815,-0.006546976241900815,True,True
2006-12-22,16887.243046384505,16887.243046384505,16887.243046384505,16887.243046384505,-0.01000407636388323,-0.01000407636388323,True,True
2006-12-26,16934.95121495791,16934.95121495791,16934.95121495791,16934.95121495791,0.0028251010802866627,0.0028251010802866627,True,True
2006-12-27,17030.174401624663,17030.174401624663,17030.174401624663,17030.174401624663,0.00562287930198746,0.00562287930198746,True,True
2006-12-28,16987.005269332534,16987.005269332534,16987.005269332534,16987.005269332534,-0.002534861433245883,-0.002534861433245883,True,True
2006-12-29,16967.303920367,16967.303920367,16967.303920367,16967.303920367,-0.001159789418627044,-0.001159789418627044,True,True
2007-01-03,16991.1580046537,16991.1580046537,16991.1580046537,16991.1580046537,0.0014058853662697324,0.0014058853662697324,True,True
2007-01-04,17315.071359704703,17315.071359704703,17315.071359704703,17315.071359704703,0.01906364209916056,0.01906364209916056,True,True
2007-01-05,17241.577602044053,17241.577602044053,17241.577602044053,17241.577602044053,-0.004244496377397766,-0.004244496377397766,True,True
2007-01-08,17259.34744620905,17259.34744620905,17259.34744620905,17259.34744620905,0.001030639108273279,0.001030639108273279,True,True
2007-01-09,17341.339824992087,17341.339824992087,17341.339824992087,17341.339824992087,0.004750607115279193,0.004750607115279193,True,True
2007-01-10,17539.512217527765,17539.512217527765,17539.512217527765,17539.512217527765,0.011427744022989295,0.011427744022989295,True,True
2007-01-11,17720.204491618526,17720.204491618526,17720.204491618526,17720.204491618526,0.010302012498967228,0.010302012498967228,True,True
2007-01-12,17816.296855445522,17816.296855445522,17816.296855445522,17816.296855445522,0.00542275704958417,0.00542275704958417,True,True
2007-01-16,17793.408523559094,17793.408523559094,17793.408523559094,17793.408523559094,-0.001284685143727371,-0.001284685143727371,True,True
2007-01-17,17650.863469279047,17650.863469279047,17650.863469279047,17650.863469279047,-0.008011115694405158,-0.008011115694405158,True,True
2007-01-18,17322.507653186796,17322.507653186796,17322.507653186796,17322.507653186796,-0.01860281887420112,-0.01860281887420112,True,True
2007-01-19,17352.735703315284,17352.735703315284,17352.735703315284,17352.735703315284,0.001745015833370278,0.001745015833370278,True,True
2007-01-22,17180.928351307015,17180.928351307015,17180.928351307015,17180.928351307015,-0.009900879892698722,-0.009900879892698722,True,True
2007-01-23,17126.653066411767,17126.653066411767,17126.653066411767,17126.653066411767,-0.0031590426189699317,-0.0031590426189699317,True,True
2007-01-24,17408.94249301108,17408.94249301108,17408.94249301108,17408.94249301108,0.016482463065298436,0.016482463065298436,True,True
2007-01-25,17168.66329582357,17168.66329582357,17168.66329582357,17168.66329582357,-0.013802055885012599,-0.013802055885012599,True,True
2007-01-26,17122.5003310906,17122.5003310906,17122.5003310906,17122.5003310906,-0.002688792012375374,-0.002688792012375374,True,True
2007-01-29,17142.877706736326,17142.877706736326,17142.877706736326,17142.877706736326,0.0011900934589983425,0.0011900934589983425,True,True
2007-01-30,17168.759871063598,17168.759871063598,17168.759871063598,17168.759871063598,0.0015097911080064197,0.0015097911080064197,True,True
2007-01-31,17308.987119582995,17308.987119582995,17308.987119582995,17308.987119582995,0.00816758167581666,0.00816758167581666,True,True
2007-02-01,17300.971374660745,17300.971374660745,17300.971374660745,17300.971374660745,-0.0004630972839063663,-0.0004630972839063663,True,True
2007-02-02,17365.48363499887,17365.48363499887,17365.48363499887,17365.48363499887,0.003728823020458183,0.003728823020458183,True,True
2007-02-05,17339.022019231434,17339.022019231434,17339.022019231434,17339.022019231434,-0.0015238052866033414,-0.0015238052866033414,True,True
2007-02-06,17316.51998830511,17316.51998830511,17316.51998830511,17316.51998830511,-0.0012977681729319235,-0.0012977681729319235,True,True
2007-02-07,17489.29309271365,17489.29309271365,17489.29309271365,17489.29309271365,0.009977357143653887,0.009977357143653887,True,True
2007-02-08,17485.33350787254,17485.33350787254,17485.33350787254,17485.33350787254,-0.00022640050802058553,-0.00022640050802058553,True,True
2007-02-09,17243.79883256468,17243.79883256468,17243.79883256468,17243.79883256468,-0.01381355838589593,-0.01381355838589593,True,True
2007-02-12,17175.133836905392,17175.133836905392,17175.133836905392,17175.133836905392,-0.003982010943529235,-0.003982010943529235,True,True
2007-02-13,17227.28446652004,17227.28446652004,17227.28446652004,17227.28446652004,0.003036403099380136,0.003036403099380136,True,True
2007-02-14,17528.212914444586,17528.212914444586,17528.212914444586,17528.212914444586,0.017468130192508147,0.017468130192508147,True,True
2007-02-15,17609.62584178746,17609.62584178746,17609.62584178746,17609.62584178746,0.004644679280212394,0.004644679280212394,True,True
2007-02-16,17591.083395702248,17591.083395702248,17591.083395702248,17591.083395702248,-0.001052972178500866,-0.001052972178500866,True,True
2007-02-20,17709.098339015403,17709.098339015403,17709.098339015403,17709.098339015403,0.006708793350498787,0.006708793350498787,True,True
2007-02-21,17761.442119110114,17761.442119110114,17761.442119110114,17761.442119110114,0.002955756362783779,0.002955756362783779,True,True
2007-02-22,17831.072867169674,17831.072867169674,17831.072867169674,17831.072867169674,0.003920331896059448,0.003920331896059448,True,True
2007-02-23,17767.62293447185,17767.62293447185,17767.62293447185,17767.62293447185,-0.0035583911955544556,-0.0035583911955544556,True,True
