Date,breadth_60_sessions_ago,breadth,breadth_fall_60_points,breadth_below_60,ndx_return_60_pct,original_price_rise_met,canonical_divergence,fall_15,fall_20,fall_25,price,next_session_open,episode_onset,new_without_price_rise
2002-08-07,69.46,35.48,33.98,True,-22.687124615151667,False,False,True,True,True,919.08,915.89,False,True
2002-08-08,70.71,37.5,33.209999999999994,True,-23.704431593021567,False,False,True,True,True,947.24,932.33,False,True
2002-08-09,73.6,37.45,36.14999999999999,True,-28.204205124277117,False,False,True,True,True,937.33,933.74,False,True
2002-08-13,73.75,35.24,38.51,True,-30.77151901147934,False,False,True,True,True,907.62,912.35,False,True
2002-08-14,73.59,38.58,35.010000000000005,True,-26.37154690884218,False,False,True,True,True,968.84,975.09,False,True
2002-08-15,74.23,40.31,33.92,True,-26.008447729672646,False,False,True,True,True,980.98,968.05,False,True
2002-08-16,72.49,40.67,31.819999999999993,True,-22.918101546962188,False,False,True,True,True,996.06,997.39,False,True
2002-08-19,71.03,42.36,28.67,True,-18.31022923617138,False,False,True,True,True,1025.95,1014.51,False,True
2002-08-20,70.43,40.32,30.110000000000007,True,-20.283746273259993,False,False,True,True,True,1008.02,1020.95,False,True
2002-08-21,71.67,42.53,29.14,True,-19.52951964997629,False,False,True,True,True,1035.47,1036.16,False,True
2002-08-22,70.56,44.6,25.96,True,-16.280535980782584,False,False,True,True,True,1049.03,1036.13,False,True
2002-08-23,70.24,42.18,28.059999999999995,True,-18.82440834819491,False,False,True,True,True,1010.49,1017.62,False,True
2002-08-26,69.44,44.71,24.729999999999997,True,-16.566284832769885,False,False,True,True,False,1016.79,1021.5,False,True
2002-08-27,69.49,43.07,26.419999999999995,True,-20.63930287482695,False,False,True,True,True,974.47,965.57,False,True
2002-08-28,70.3,40.71,29.589999999999996,True,-21.80760382011685,False,False,True,True,True,944.83,933.46,False,True
2002-08-29,66.68,42.0,24.680000000000007,True,-17.029720053487473,False,False,True,True,False,961.75,951.56,False,True
2002-08-30,66.83,42.53,24.299999999999997,True,-21.17932418869186,False,False,True,True,False,942.38,928.5,False,True
2002-09-03,64.26,38.57,25.690000000000005,True,-22.285378621654772,False,False,True,True,True,899.64,904.82,False,True
2002-09-04,64.81,40.74,24.07,True,-19.2292850627938,False,False,True,True,False,920.98,900.9,False,True
2002-09-05,64.95,38.7,26.25,True,-22.25216181469153,False,False,True,True,True,882.92,911.6,False,True
2002-09-06,62.95,41.18,21.770000000000003,True,-16.23568307946629,False,False,True,True,False,922.22,913.68,False,True
2002-09-12,63.77,39.22,24.550000000000004,True,-20.42768564496352,False,False,True,True,False,915.01,909.63,True,True
2002-09-13,63.91,40.03,23.879999999999995,True,-18.85337338708969,False,False,True,True,False,923.83,919.1,False,True
2002-09-16,61.02,39.87,21.150000000000006,True,-17.225795870765527,False,False,True,True,False,908.48,927.29,False,True
2002-09-17,60.07,38.29,21.78,True,-15.52261282883901,False,False,True,True,False,897.53,884.03,False,True
2002-09-18,59.37,37.66,21.71,True,-13.559862112916775,False,False,True,True,False,895.2,875.77,False,True
2002-09-19,58.03,34.43,23.6,True,-18.129301868239935,False,False,True,True,False,865.93,876.75,False,True
2002-09-20,57.44,35.0,22.439999999999998,True,-14.777949429962645,False,False,True,True,False,871.6,860.99,False,True
2002-09-23,55.8,33.12,22.68,True,-17.926052841650275,False,False,True,True,False,843.08,830.21,False,True
2002-09-24,58.24,32.5,25.740000000000002,True,-19.70513210995204,False,False,True,True,True,843.61,858.46,False,True
2002-09-25,59.88,33.49,26.39,True,-16.261020914771596,False,False,True,True,True,880.44,891.02,False,True
2002-09-26,58.01,35.86,22.15,True,-12.465812436759261,False,False,True,True,False,873.74,866.09,False,True
2002-09-27,53.9,33.68,20.22,True,-10.72058609883153,False,False,True,True,False,860.35,848.72,False,True
2002-10-02,55.1,34.77,20.33,True,-16.24422032277465,False,False,True,True,False,849.56,846.74,True,True
2004-05-06,98.28,59.59,38.69,True,-5.64490865099414,False,False,True,True,True,1415.6,1411.05,True,True
2004-05-07,98.21,53.74,44.46999999999999,True,-7.131912982604449,False,False,True,True,True,1406.19,1395.21,False,True
2004-05-10,98.11,48.06,50.05,True,-6.943130803149189,False,False,True,True,True,1397.1,1406.36,False,True
2004-05-11,97.08,51.09,45.989999999999995,True,-4.215645988130435,False,False,True,True,True,1421.89,1412.5,False,True
2004-05-12,98.0,50.59,47.41,True,-6.089328740118283,False,False,True,True,True,1414.83,1408.58,False,True
2004-05-13,97.36,50.11,47.25,True,-5.996723029671847,False,False,True,True,True,1417.09,1415.44,False,True
2004-05-14,96.09,48.6,47.49,True,-5.721309267241381,False,False,True,True,True,1399.85,1395.23,False,True
2004-05-18,95.34,47.72,47.620000000000005,True,-5.710141016125759,False,False,True,True,True,1397.47,1414.38,False,True
2004-05-19,93.99,48.26,45.73,True,-4.605294619982924,False,False,True,True,True,1396.34,1400.37,False,True
2004-05-20,93.62,47.75,45.870000000000005,True,-4.458123867172814,False,False,True,True,True,1396.87,1409.61,False,True
2004-05-21,94.28,49.11,45.17,True,-4.2204568023833104,False,False,True,True,True,1408.17,1418.77,False,True
2004-05-24,94.83,50.72,44.11,True,-4.275859267633864,False,False,True,True,True,1413.97,1412.59,False,True
2004-05-25,95.39,55.31,40.08,True,-1.541098219507886,False,False,True,True,True,1447.72,1443.13,False,True
2004-05-26,96.18,56.19,39.99000000000001,True,-2.391422567455981,False,False,True,True,True,1453.87,1460.06,False,True
2004-05-27,95.48,57.67,37.81,True,-0.6862518836290632,False,False,True,True,True,1463.11,1464.83,False,True
2004-05-28,95.58,57.86,37.72,True,0.008867122755096268,False,False,True,True,True,1466.22,1457.71,False,True
2004-06-01,96.48,57.53,38.95,True,-0.8654209645190813,False,False,True,True,True,1468.54,1472.54,False,True
2004-06-02,96.79,58.12,38.67000000000001,True,-0.5953876129505264,False,False,True,True,True,1464.22,1459.19,False,True
2004-06-03,95.69,54.92,40.769999999999996,True,0.2838070389697078,False,False,True,True,True,1445.21,1463.46,False,True
2004-06-04,94.61,56.9,37.71,True,1.2222863781504945,False,False,True,True,True,1455.04,1465.56,False,True
2004-06-09,91.91,56.96,34.949999999999996,True,2.661729775045396,False,False,True,True,True,1469.5,1475.71,True,True
2004-06-10,88.57,57.61,30.959999999999994,True,5.814825662382939,True,True,True,True,True,1481.27,1470.62,False,False
2004-06-14,87.99,53.27,34.71999999999999,True,3.665062861122781,True,True,True,True,True,1458.64,1470.37,False,False
2004-06-15,90.41,55.91,34.5,True,3.520914835991573,True,True,True,True,True,1479.2,1478.72,False,False
2004-06-16,89.55,55.95,33.599999999999994,True,4.388582069023883,True,True,True,True,True,1479.99,1473.94,False,False
2004-06-17,88.09,56.09,32.0,True,4.67974660012298,True,True,True,True,True,1464.03,1457.88,False,False
2004-06-18,84.12,56.08,28.040000000000006,True,6.027262395123745,True,True,True,True,True,1464.65,1467.98,False,False
2004-06-21,84.67,56.0,28.67,True,6.072085486555134,True,True,True,True,True,1453.23,1455.92,False,False
2004-06-22,83.77,56.53,27.239999999999995,True,6.730783147352115,True,True,True,True,True,1474.87,1471.54,False,False
2004-06-23,86.81,58.08,28.730000000000004,True,4.745206401750535,True,True,True,True,True,1493.52,1490.58,False,False
2004-06-24,86.84,58.37,28.470000000000006,True,5.151936921979083,True,True,True,True,True,1488.31,1488.82,False,False
2004-06-25,89.13,59.11,30.019999999999996,True,3.887513779977958,True,True,True,True,True,1498.38,1507.32,False,False
2004-06-28,89.68,58.74,30.940000000000005,True,3.3087701089776766,True,True,True,True,True,1493.07,1490.65,False,False
2004-06-29,90.24,59.29,30.949999999999996,True,4.674605988556801,True,True,True,True,True,1505.65,1507.6,False,False
2004-07-01,91.77,57.93,33.839999999999996,True,-0.04898342615581308,False,False,True,True,True,1489.57,1488.34,True,True
2004-07-02,88.54,58.72,29.820000000000007,True,-1.801945146084838,False,False,True,True,True,1481.19,1470.47,False,True
2004-07-06,85.47,55.74,29.729999999999997,True,-3.2050509514053416,False,False,True,True,True,1445.71,1445.1,False,True
2004-07-07,85.85,56.45,29.39999999999999,True,-1.98858268779184,False,False,True,True,True,1452.49,1439.57,False,True
2004-07-08,84.99,53.3,31.689999999999998,True,-3.6606956533446366,False,False,True,True,True,1431.13,1442.43,False,True
2004-07-09,83.22,54.06,29.159999999999997,True,-3.738811308015755,False,False,True,True,True,1440.0,1429.91,False,True
2004-07-12,78.21,54.5,23.709999999999994,True,-2.7680462766824343,False,False,True,True,False,1432.11,1436.08,False,True
2004-07-15,74.28,52.64,21.64,True,-2.286999848177429,False,False,True,True,False,1415.92,1426.49,True,True
2004-07-16,74.44,51.87,22.57,True,-5.518228954583703,False,False,True,True,False,1392.17,1398.92,False,True
2004-07-21,73.29,48.99,24.300000000000004,True,-6.659710535173346,False,False,True,True,False,1386.57,1385.89,True,True
2004-07-22,72.17,47.25,24.92,True,-5.911784156418465,False,False,True,True,False,1408.51,1394.56,False,True
2004-07-23,71.43,44.91,26.52000000000001,True,-7.095432041228477,False,False,True,True,True,1375.48,1376.8,False,True
2004-07-26,71.66,42.51,29.15,True,-7.5074181970570475,False,False,True,True,True,1368.4,1374.69,False,True
2004-07-27,66.83,45.55,21.28,True,-4.234599423274121,False,False,True,True,False,1391.5,1384.51,False,True
2005-03-29,86.62,58.15,28.470000000000006,True,-9.81795339212692,False,False,True,True,True,1464.34,1470.13,True,True
2005-04-13,80.97,58.62,22.35,True,-6.3691860278904056,False,False,True,True,False,1461.68,1461.83,True,True
2005-04-14,82.7,54.49,28.21,True,-8.411874241336136,False,False,True,True,True,1441.13,1425.73,False,True
2005-04-15,80.83,49.91,30.92,True,-8.867466761556642,False,False,True,True,True,1408.59,1406.3,False,True
2005-04-18,79.33,50.54,28.79,True,-6.90497570251426,False,False,True,True,True,1409.98,1419.53,False,True
2005-04-19,78.87,54.4,24.470000000000006,True,-5.509297438216598,False,False,True,True,False,1420.8,1430.25,False,True
2005-04-20,76.85,50.25,26.599999999999994,True,-4.984939148757994,False,False,True,True,True,1406.85,1423.62,False,True
2005-04-21,77.27,54.77,22.499999999999993,True,-2.8982201439717747,False,False,True,True,False,1447.37,1437.97,False,True
2005-04-22,79.49,52.96,26.529999999999994,True,-5.818384238673035,False,False,True,True,True,1421.21,1430.99,False,True
2005-04-25,79.73,55.39,24.340000000000003,True,-4.659215283075191,False,False,True,True,False,1437.31,1431.75,False,True
2005-04-26,79.06,52.55,26.510000000000005,True,-5.270564069731765,False,False,True,True,True,1420.43,1413.22,False,True
2005-04-27,81.95,53.0,28.950000000000003,True,-6.308772530155371,False,False,True,True,True,1423.76,1418.12,False,True
2005-04-28,82.99,50.32,32.669999999999995,True,-7.506267802528132,False,False,True,True,True,1409.29,1420.64,False,True
2005-04-29,83.81,51.81,32.0,True,-6.839551504819353,False,False,True,True,True,1420.79,1421.9,False,True
2005-05-02,83.26,53.27,29.990000000000002,True,-5.604545695645258,False,False,True,True,True,1423.71,1421.28,False,True
2005-05-03,85.48,52.99,32.49,True,-6.965180613754418,False,False,True,True,True,1427.61,1431.06,False,True
2005-05-04,85.53,56.27,29.259999999999998,True,-5.025996533795485,False,False,True,True,True,1452.2,1450.73,False,True
2005-05-05,86.0,56.98,29.020000000000003,True,-5.384650516412314,False,False,True,True,True,1450.16,1460.26,False,True
2005-05-06,83.13,56.47,26.659999999999997,True,-3.372024342816937,False,False,True,True,True,1456.0,1455.68,False,True
2005-05-09,83.52,58.18,25.339999999999996,True,-2.8835369617010387,False,False,True,True,True,1463.38,1453.25,False,True
2005-05-10,85.28,55.74,29.54,True,-5.236816486007934,False,False,True,True,True,1450.36,1452.31,False,True
2005-05-11,85.07,55.54,29.529999999999994,True,-5.113736095851673,False,False,True,True,True,1459.55,1459.07,False,True
2005-05-12,84.85,52.67,32.17999999999999,True,-5.978801783752341,False,False,True,True,True,1454.79,1459.23,False,True
2005-05-13,85.3,50.88,34.419999999999995,True,-4.653756134879828,False,False,True,True,True,1470.63,1470.31,False,True
2005-05-16,83.55,53.62,29.93,True,-2.541318642260526,False,False,True,True,True,1480.68,1474.05,False,True
2005-05-17,82.34,55.06,27.28,True,-1.666886630592579,False,False,True,True,True,1490.14,1493.03,False,True
2005-05-25,82.54,59.32,23.220000000000006,True,0.3575053200196354,False,False,True,True,False,1532.71,1540.05,True,True
2005-10-12,73.21,48.07,25.139999999999993,True,-4.357147797219718,False,False,True,True,True,1521.19,1519.36,True,True
2005-10-13,75.46,46.57,28.889999999999993,True,-4.301980970207464,False,False,True,True,True,1533.8,1537.43,False,True
2005-10-14,74.25,49.82,24.43,True,-3.5957525173389016,False,False,True,True,False,1544.29,1544.58,False,True
2005-10-17,75.56,50.82,24.740000000000002,True,-3.1784902171468454,False,False,True,True,False,1549.88,1548.29,False,True
2005-10-18,73.98,47.71,26.270000000000003,True,-3.460155499915274,False,False,True,True,True,1538.43,1532.47,False,True
2005-10-19,74.6,50.94,23.659999999999997,True,-1.8337263044661212,False,False,True,True,False,1569.61,1568.53,False,True
2005-10-20,75.03,46.84,28.189999999999998,True,-3.4963863643413307,False,False,True,True,True,1555.59,1571.17,False,True
2005-10-21,76.54,49.56,26.980000000000004,True,-3.3064795136658054,False,False,True,True,True,1565.12,1570.33,False,True
2005-10-24,75.96,53.53,22.429999999999993,True,-0.9027249959505101,False,False,True,True,False,1590.65,1584.95,False,True
2005-10-25,76.0,51.94,24.060000000000002,True,-1.5085925806311296,False,False,True,True,False,1585.82,1580.0,False,True
2005-10-26,77.48,50.86,26.620000000000005,True,-3.188056619197166,False,False,True,True,True,1575.14,1571.64,False,True
2005-10-27,77.21,47.09,30.11999999999999,True,-5.1505970415255735,False,False,True,True,True,1543.38,1548.83,False,True
2005-10-28,75.23,51.05,24.180000000000007,True,-3.2093439586260097,False,False,True,True,False,1557.11,1559.84,False,True
2006-05-23,75.56,54.27,21.29,True,-7.469068091480613,False,False,True,True,False,1569.01,1567.77,True,True
2006-06-12,72.47,46.21,26.259999999999998,True,-9.454155623715788,False,False,True,True,True,1520.31,1523.64,True,True
2006-06-13,72.62,40.16,32.46000000000001,True,-10.014475042416626,False,False,True,True,True,1516.85,1519.29,False,True
2006-06-14,72.14,40.54,31.6,True,-9.397387772501753,False,False,True,True,True,1530.26,1538.14,False,True
2006-06-15,69.88,49.19,20.689999999999998,True,-5.942707492511079,False,False,True,True,False,1573.08,1568.53,False,True
2006-06-16,71.61,47.65,23.96,True,-6.769590531640734,False,False,True,True,False,1562.84,1568.38,False,True
2006-06-19,71.66,43.69,27.97,True,-7.289627887210981,False,False,True,True,True,1548.94,1549.95,False,True
2006-06-20,72.53,43.12,29.410000000000004,True,-7.827670986599678,False,False,True,True,True,1548.32,1550.66,False,True
2006-06-21,72.03,47.14,24.89,True,-6.370825226254451,False,False,True,True,False,1573.56,1571.11,False,True
2006-06-22,71.15,45.96,25.190000000000005,True,-7.0853481407984304,False,False,True,True,True,1554.49,1551.47,False,True
2006-06-23,72.75,46.23,26.520000000000003,True,-8.967391304347828,False,False,True,True,True,1551.05,1553.48,False,True
2006-06-26,72.35,48.55,23.799999999999997,True,-8.925603389751146,False,False,True,True,False,1556.17,1556.14,False,True
2006-06-27,73.43,44.54,28.890000000000008,True,-10.36943991171948,False,False,True,True,True,1527.0,1531.3,False,True
2006-06-28,72.98,45.84,27.14,True,-9.873620933107564,False,False,True,True,True,1538.25,1546.01,False,True
2006-07-13,69.32,46.18,23.139999999999993,True,-14.390955844877917,False,False,True,True,False,1478.16,1478.6,True,True
2006-07-14,70.94,44.3,26.64,True,-15.678415722820693,False,False,True,True,True,1462.17,1462.39,False,True
2006-07-17,70.31,43.07,27.240000000000002,True,-15.061599861183417,False,False,True,True,True,1468.5,1472.06,False,True
2006-07-18,70.18,43.25,26.930000000000007,True,-13.848872453218808,False,False,True,True,True,1472.34,1467.58,False,True
2006-07-19,70.53,50.05,20.480000000000004,True,-12.648554886195829,False,False,True,True,False,1490.6,1497.14,False,True
2006-07-20,69.1,46.26,22.839999999999996,True,-13.786901914227101,False,False,True,True,False,1466.89,1457.52,False,True
2006-07-21,69.5,44.25,25.25,True,-14.705675008812126,False,False,True,True,True,1451.88,1459.39,False,True
2006-07-24,69.62,49.29,20.330000000000005,True,-13.673899623793062,False,False,True,True,False,1482.34,1483.01,False,True
2006-07-27,70.01,49.15,20.860000000000007,True,-12.5093938802199,False,False,True,True,False,1478.53,1488.06,True,True
2006-08-01,72.27,52.0,20.269999999999996,True,-13.355972552863737,False,False,True,True,False,1484.94,1490.64,True,True
2007-07-26,83.54,57.06,26.480000000000004,True,6.040791489407127,True,True,True,True,True,1986.6,1988.85,True,False
2007-07-27,84.98,51.53,33.45,True,3.5169045313351743,True,True,True,True,True,1956.19,1961.78,False,False
2007-07-30,84.77,56.24,28.529999999999994,True,4.1300035871789875,True,True,True,True,True,1973.93,1992.53,False,False
2007-07-31,85.19,51.74,33.449999999999996,True,1.9180250039563251,False,False,True,True,True,1932.06,1929.09,False,True
2007-08-01,85.8,53.37,32.43,True,2.5907719572142884,False,False,True,True,True,1945.08,1950.95,False,True
2007-08-02,84.77,55.62,29.15,True,3.514524983814349,True,True,True,True,True,1966.6,1963.49,False,False
2007-08-03,86.21,46.42,39.78999999999999,True,0.6774591346784486,False,False,True,True,True,1918.56,1931.38,False,True
2007-08-06,82.51,53.58,28.930000000000007,True,4.221949658703061,True,True,True,True,True,1954.37,1943.39,False,False
2007-08-07,84.57,55.21,29.359999999999992,True,3.310002685921032,True,True,True,True,True,1961.64,1974.33,False,False
2007-08-08,82.92,56.65,26.270000000000003,True,5.257192491843576,True,True,True,True,True,1987.34,1959.97,False,False
2007-08-09,81.48,49.08,32.400000000000006,True,3.47100903413311,True,True,True,True,True,1936.76,1918.99,False,False
2007-08-10,83.13,49.69,33.44,True,1.7747162410061579,False,False,True,True,True,1925.14,1941.41,False,True
2007-08-13,81.69,50.92,30.769999999999996,True,2.638644226075515,False,False,True,True,True,1934.41,1938.79,False,True
2007-08-14,82.51,42.94,39.57000000000001,True,0.23142656819175045,False,False,True,True,True,1901.32,1897.05,False,True
2007-08-15,82.92,38.04,44.88,True,-2.419472990225835,False,False,True,True,True,1864.92,1850.17,False,True
2007-08-16,83.33,37.01,46.32,True,-3.671371546348723,False,False,True,True,True,1846.09,1883.15,False,True
2007-08-17,82.72,45.6,37.12,True,-0.8207266292447613,False,False,True,True,True,1888.78,1891.13,False,True
2007-08-20,78.81,46.01,32.800000000000004,True,0.9842099647924929,False,False,True,True,True,1893.05,1887.83,False,True
2007-08-21,79.63,45.6,34.029999999999994,True,1.1507211856556898,False,False,True,True,True,1910.99,1927.31,False,True
2007-08-22,81.07,52.15,28.919999999999995,True,1.9465309323662083,False,False,True,True,True,1936.77,1942.12,False,True
2007-08-23,83.54,49.9,33.64000000000001,True,0.7194694694694803,False,False,True,True,True,1931.88,1928.8,False,True
2007-08-24,84.16,53.78,30.379999999999995,True,1.72130339852401,False,False,True,True,True,1961.38,1954.88,False,True
2007-08-27,84.36,49.08,35.28,True,0.9972721520956629,False,False,True,True,True,1947.49,1934.93,False,True
2007-08-28,84.77,41.51,43.26,True,-1.783599571811989,False,False,True,True,True,1899.24,1914.25,False,True
2007-08-29,82.51,49.28,33.230000000000004,True,1.1643853339198484,False,False,True,True,True,1954.85,1942.79,False,True
2007-08-30,80.25,47.44,32.81,True,2.5537248348434627,False,False,True,True,True,1963.75,1987.94,False,True
2007-08-31,73.05,50.1,22.949999999999996,True,5.6615502319131705,True,True,True,True,False,1988.73,1989.28,False,False
2007-09-04,75.93,53.99,21.940000000000005,True,5.993411182105279,True,True,True,True,False,2020.51,2013.66,False,False
2007-09-05,75.72,48.88,26.839999999999996,True,4.8591978800816005,True,True,True,True,True,1994.38,2001.76,False,False
2007-09-06,71.6,50.1,21.499999999999993,True,5.712260732967689,True,True,True,True,False,1998.67,1972.12,False,False
2007-09-07,75.72,44.58,31.14,True,2.3240867979538837,False,False,True,True,True,1958.35,1975.67,False,True
2007-09-10,77.3,43.56,33.739999999999995,True,1.852910305839317,False,False,True,True,True,1960.2,1973.16,False,True
2007-09-11,77.91,48.06,29.849999999999994,True,2.397537080225076,False,False,True,True,True,1988.98,1986.21,False,True
2007-09-12,78.32,48.67,29.64999999999999,True,2.293287800161492,False,False,True,True,True,1988.96,2004.73,False,True
2007-09-13,77.1,49.69,27.409999999999997,True,2.9293163383545817,False,False,True,True,True,1998.63,1984.24,False,True
2007-09-14,74.44,49.9,24.54,True,4.094437392046291,True,True,True,True,False,2000.82,1993.5,False,False
2007-09-17,74.44,47.85,26.589999999999996,True,2.1511136752312865,False,False,True,True,True,1983.08,1993.85,False,True
2008-01-02,65.71,43.67,22.039999999999992,True,-4.650016048974958,False,False,True,True,False,2049.71,2050.64,True,True
2008-01-03,64.9,43.27,21.630000000000003,True,-5.1542579255383085,False,False,True,True,False,2051.76,2025.36,False,True
2008-01-04,67.14,40.82,26.32,True,-9.56563390920271,False,False,True,True,True,1963.52,1971.28,False,True
2008-01-07,65.71,42.04,23.669999999999995,True,-10.08461262850371,False,False,True,True,False,1957.44,1965.42,False,True
2008-01-08,64.08,36.73,27.35,True,-10.77060329204268,False,False,True,True,True,1910.33,1915.23,False,True
2008-01-09,65.1,39.39,25.709999999999994,True,-10.504639598896215,False,False,True,True,True,1949.2,1930.91,False,True
2008-01-10,62.45,40.0,22.450000000000003,True,-9.508457932670034,False,False,True,True,False,1953.64,1940.98,False,True
2008-01-11,59.59,36.94,22.650000000000006,True,-11.07924170439859,False,False,True,True,False,1912.81,1940.33,False,True
2008-01-14,60.2,38.78,21.42,True,-10.554163569114417,False,False,True,True,False,1949.15,1925.95,False,True
2008-01-15,58.57,33.88,24.689999999999998,True,-13.413820216500882,False,False,True,True,False,1894.09,1876.45,False,True
2008-01-17,53.27,25.92,27.35,True,-14.616792973185932,False,False,True,True,True,1842.1,1862.22,True,True
2008-01-18,54.29,23.67,30.619999999999997,True,-16.37462701457477,False,False,True,True,True,1844.09,1740.53,False,True
2008-01-22,53.47,21.02,32.45,True,-17.955852855034525,False,False,True,True,True,1795.61,1725.46,False,True
2008-01-23,53.67,23.27,30.400000000000002,True,-17.209648765683404,False,False,True,True,True,1789.53,1800.84,False,True
2008-01-24,57.14,23.88,33.260000000000005,True,-16.75347103559207,False,False,True,True,True,1826.92,1860.92,False,True
2008-01-25,59.39,21.84,37.55,True,-18.800319503317564,False,False,True,True,True,1789.17,1788.14,False,True
2008-01-28,56.94,25.1,31.839999999999996,True,-18.233745996801975,False,False,True,True,True,1805.08,1812.43,False,True
2008-01-29,61.84,26.33,35.510000000000005,True,-19.26368256974158,False,False,True,True,True,1807.67,1800.36,False,True
2008-01-30,51.63,25.1,26.53,True,-17.685371881642375,False,False,True,True,True,1808.51,1782.33,False,True
2008-01-31,53.27,27.96,25.310000000000002,True,-16.823105345414803,False,False,True,True,True,1841.42,1846.07,False,True
2008-02-04,55.31,31.02,24.290000000000003,True,-17.768674937161922,False,False,True,True,False,1828.8,1798.65,True,True
2008-02-05,46.33,24.29,22.04,True,-18.250876958463735,False,False,True,True,False,1773.49,1786.96,False,True
2008-02-06,48.16,22.65,25.509999999999998,True,-17.34008812245983,False,False,True,True,True,1740.95,1723.21,False,True
2008-02-07,45.1,24.49,20.610000000000003,True,-13.813105245047442,False,False,True,True,False,1753.3,1754.37,False,True
2008-02-08,44.69,24.29,20.4,True,-10.514791944141743,False,False,True,True,False,1773.74,1780.36,False,True
2008-02-11,49.39,27.55,21.84,True,-13.212944319677844,False,False,True,True,False,1793.09,1802.65,False,True
2008-02-14,47.14,26.73,20.41,True,-12.741748103601447,False,False,True,True,False,1787.59,1776.1,True,True
2008-02-28,51.84,31.02,20.820000000000004,True,-14.103681010961655,False,False,True,True,False,1794.46,1776.01,True,True
2008-02-29,50.0,23.88,26.12,True,-15.583448209146521,False,False,True,True,True,1745.27,1743.92,False,True
2008-03-03,48.98,25.51,23.469999999999995,True,-15.82226841374219,False,False,True,True,False,1733.27,1724.33,False,True
2008-03-04,52.04,25.51,26.529999999999998,True,-16.939375318557047,False,False,True,True,True,1743.7,1746.4,False,True
2008-03-05,56.12,27.35,28.769999999999996,True,-17.581839118276044,False,False,True,True,True,1753.57,1749.42,False,True
2008-03-06,56.12,24.29,31.83,True,-19.600938967136152,False,False,True,True,True,1712.5,1701.34,False,True
2008-03-07,57.96,21.43,36.53,True,-20.018923780259314,False,False,True,True,True,1707.5,1705.55,False,True
2008-03-10,51.02,18.57,32.45,True,-19.70946192386692,False,False,True,True,True,1673.03,1704.05,False,True
2008-03-11,53.06,24.69,28.37,True,-17.151273460996684,False,False,True,True,True,1740.95,1746.19,False,True
2008-03-12,53.47,24.49,28.98,True,-17.162526018293956,False,False,True,True,True,1735.18,1715.84,False,True
2008-03-13,48.37,24.69,23.679999999999996,True,-15.52572015964403,False,False,True,True,False,1750.4,1757.47,False,True
2008-03-14,44.9,21.63,23.27,True,-15.190518606492475,False,False,True,True,False,1713.83,1680.54,False,True
2008-03-17,46.33,18.37,27.959999999999997,True,-16.866306313408785,False,False,True,True,True,1687.19,1717.04,False,True
2008-03-19,47.96,21.18,26.78,True,-17.108441884735804,False,False,True,True,True,1715.59,1719.7,True,True
2008-03-20,50.41,26.27,24.139999999999997,True,-17.036893222273253,False,False,True,True,False,1751.99,1760.14,False,True
