variant,trade_status,entry_date,exit_date,entry_price,exit_price,return_pct,max_drawdown_pct,accumulated,buy_trigger,sell_reason,cooldown_until,current_date,current_price
window_5,closed,2006-09-18,2008-03-11,1631.48,1704.05,4.343712555422096,-0.6380709539804399,15695.757070463336,MA200-recross,trailing-stop,2008-03-26,,
window_5,closed,2008-05-02,2008-09-30,1996.31,1540.51,-22.909254581199058,-25.0542250452084,12098.205217290151,MA200-recross,trailing-stop,2008-10-15,,
window_5,closed,2008-10-17,2008-11-05,1291.58,1359.82,5.178220440872035,-9.430310162746402,12722.625170626108,VIX,climax-top,2008-11-20,,
window_5,closed,2008-11-24,2009-01-14,1106.02,1183.79,6.924540387985798,-1.343556174391051,13601.53924357428,VIX,climax-top,2009-01-29,,
window_5,closed,2009-02-02,2009-02-18,1168.13,1193.89,2.1030798495609764,0.0,13885.569443837523,VIX,climax-top,2009-03-05,,
window_5,closed,2009-03-09,2012-04-09,1058.85,2726.08,157.19934668355492,0.0,35710.0218993746,VIX,triple-trajectory,2012-04-24,,
window_5,closed,2013-01-03,2013-04-02,2742.13,2809.0,2.3362278155339604,-1.5010229274323357,36542.2660016429,MA200-recross,triple-trajectory,2013-04-17,,
window_5,closed,2014-10-20,2015-05-08,3813.59,4444.99,16.440079593881556,0.0,42547.679216924975,MA200-recross,triple-trajectory,2015-05-23,,
window_5,closed,2015-08-25,2016-08-26,4187.28,4782.46,14.099843574706794,-5.719225845895178,48544.69443274368,VIX,triple-trajectory,2016-09-10,,
window_5,closed,2018-10-15,2020-01-29,7129.31,9141.52,28.096310140473125,-17.252160447504735,62181.68137421092,MA200-recross,triple-trajectory,2020-02-13,,
window_5,closed,2020-03-02,2021-09-13,8569.91,15545.66,81.21686352535241,-18.385490629423177,112680.88050503805,VIX+MA200,triple-trajectory,2021-09-28,,
window_5,closed,2022-06-14,2022-11-14,11385.18,11728.11,2.909112997110624,-6.100737976913847,115956.86555393884,VIX,climax-top,2022-11-29,,
window_5,closed,2023-01-27,2023-08-08,12000.21,15279.41,27.198925901188886,-1.4160585523086553,147493.61550403686,MA200-recross,triple-trajectory,2023-08-23,,
window_5,closed,2023-10-30,2024-02-14,14283.98,17728.9,23.993312508278468,0.0,182879.979668554,MA200,triple-trajectory,2024-02-29,,
window_5,closed,2025-04-07,2026-01-22,16771.77,25548.38,52.17740517432625,0.0,278299.48586888914,VIX,triple-trajectory,2026-02-06,,
window_10,closed,2002-07-24,2002-08-15,875.48,975.09,11.266436389334928,-2.1017042079773356,11124.5309745696,VIX+MA200,climax-top,2002-08-30,,
window_10,closed,2002-10-10,2002-11-12,809.46,982.45,21.249727099487348,0.0,13486.250950492586,VIX+MA200,climax-top,2002-11-27,,
window_10,closed,2003-01-10,2003-03-18,1059.86,1075.3,1.3553900874935836,-10.186251014284899,13667.028705149198,MA200-recross,climax-top,2003-04-02,,
window_10,closed,2004-03-25,2004-12-09,1394.2,1585.99,13.642576574286384,-6.438817960120498,15529.427135913134,MA200-recross,triple-trajectory,2004-12-24,,
window_10,closed,2006-09-18,2006-11-09,1631.48,1760.05,7.772748031554625,-0.6380709539804399,16734.412650451217,MA200-recross,triple-trajectory,2006-11-24,,
window_10,closed,2008-01-23,2008-09-30,1725.46,1540.51,-10.808117263218783,-13.289789389496132,14923.845789052162,VIX,trailing-stop,2008-10-15,,
window_10,closed,2008-10-17,2008-11-05,1291.58,1359.82,5.178220440872035,-9.430310162746402,15694.583640060673,VIX,climax-top,2008-11-20,,
window_10,closed,2008-11-24,2009-01-14,1106.02,1183.79,6.924540387985798,-1.343556174391051,16779.292177539006,VIX,climax-top,2009-01-29,,
window_10,closed,2009-02-02,2009-02-18,1168.13,1193.89,2.1030798495609764,0.0,17130.153059425294,VIX,climax-top,2009-03-05,,
window_10,closed,2009-03-09,2010-12-02,1058.85,2166.57,104.41087148733332,0.0,35012.851047170465,VIX,triple-trajectory,2010-12-17,,
window_10,closed,2011-06-22,2012-04-09,2243.21,2726.08,21.404384001445294,-9.138243855902925,42504.92209132088,MA200-recross,triple-trajectory,2012-04-24,,
window_10,closed,2013-01-03,2013-02-28,2742.13,2742.38,-0.09084213714346268,-1.5010229274323357,42464.31062012333,MA200-recross,triple-trajectory,2013-03-15,,
window_10,closed,2014-10-20,2015-01-23,3813.59,4268.53,11.817568306986352,0.0,47480.44135806419,MA200-recross,triple-trajectory,2015-02-07,,
window_10,closed,2015-08-25,2016-06-22,4187.28,4413.4,5.294816816577862,-5.719225845895178,49992.3908035082,VIX,triple-trajectory,2016-07-07,,
window_10,closed,2018-10-15,2019-12-04,7129.31,8291.86,16.19037864615332,-17.252160447504735,58084.186265074444,MA200-recross,triple-trajectory,2019-12-19,,
window_10,closed,2020-03-02,2021-03-02,8569.91,13297.76,55.01293345621161,-18.385490629423177,90035.45087432729,VIX+MA200,triple-trajectory,2021-03-17,,
window_10,closed,2022-02-03,2022-03-21,14693.85,14377.15,-2.2531192643009836,-11.210200185792022,88004.86731717021,MA200-recross,climax-top,2022-04-05,,
window_10,closed,2022-06-14,2022-11-14,11385.18,11728.11,2.909112997110624,-6.100737976913847,90562.99925925401,VIX,climax-top,2022-11-29,,
window_10,closed,2023-01-27,2023-07-10,12000.21,15031.95,25.138856421836742,-1.4160585523086553,113327.25022578273,MA200-recross,triple-trajectory,2023-07-25,,
window_10,closed,2023-10-30,2024-02-12,14283.98,17942.28,25.485660765813684,0.0,142207.1939169429,MA200,triple-trajectory,2024-02-27,,
window_10,closed,2025-04-07,2025-08-05,16771.77,23235.31,38.39974136211669,0.0,196812.0045819591,VIX,triple-trajectory,2025-08-20,,
window_10,open,2026-04-09,,24918.28,,12.681363626028471,0.0,221769.3237290369,MA200-recross,,,2026-07-30,28106.35
window_20,closed,2002-07-24,2002-08-15,875.48,975.09,11.266436389334928,-2.1017042079773356,11124.5309745696,VIX+MA200,climax-top,2002-08-30,,
window_20,closed,2002-10-10,2002-11-12,809.46,982.45,21.249727099487348,0.0,13486.250950492586,VIX+MA200,climax-top,2002-11-27,,
window_20,closed,2003-01-10,2003-03-18,1059.86,1075.3,1.3553900874935836,-10.186251014284899,13667.028705149198,MA200-recross,climax-top,2003-04-02,,
window_20,closed,2004-03-25,2004-12-09,1394.2,1585.99,13.642576574286384,-6.438817960120498,15529.427135913134,MA200-recross,triple-trajectory,2004-12-24,,
window_20,closed,2006-09-18,2006-11-03,1631.48,1714.27,4.969511529816281,-0.6380709539804399,16299.114112831458,MA200-recross,triple-trajectory,2006-11-18,,
window_20,closed,2008-01-23,2008-09-30,1725.46,1540.51,-10.808117263218783,-13.289789389496132,14535.594827823423,VIX,trailing-stop,2008-10-15,,
window_20,closed,2008-10-17,2008-11-05,1291.58,1359.82,5.178220440872035,-9.430310162746402,15286.228188195706,VIX,climax-top,2008-11-20,,
window_20,closed,2008-11-24,2009-01-14,1106.02,1183.79,6.924540387985798,-1.343556174391051,16342.659987483108,VIX,climax-top,2009-01-29,,
window_20,closed,2009-02-02,2009-02-18,1168.13,1193.89,2.1030798495609764,0.0,16684.338145763635,VIX,climax-top,2009-03-05,,
window_20,closed,2009-03-09,2010-12-02,1058.85,2166.57,104.41087148733332,0.0,34101.55689693417,VIX,triple-trajectory,2010-12-17,,
window_20,closed,2011-06-22,2012-04-09,2243.21,2726.08,21.404384001445294,-9.138243855902925,41398.5710417853,MA200-recross,triple-trajectory,2012-04-24,,
window_20,closed,2013-01-03,2013-02-28,2742.13,2742.38,-0.09084213714346268,-1.5010229274323357,41358.964603525455,MA200-recross,triple-trajectory,2013-03-15,,
window_20,closed,2014-10-20,2014-12-12,3813.59,4207.61,10.22172002636946,0.0,45584.459953902806,MA200-recross,triple-trajectory,2014-12-27,,
window_20,closed,2015-08-25,2016-05-26,4187.28,4478.57,6.849641489604644,-5.719225845895178,48704.76353930266,VIX,triple-trajectory,2016-06-10,,
window_20,closed,2018-10-15,2019-08-01,7129.31,7866.6,10.231387488190778,-17.252160447504735,53685.83430834088,MA200-recross,triple-trajectory,2019-08-16,,
window_20,closed,2020-03-02,2020-11-06,8569.91,12044.29,40.40114457602746,-18.385490629423177,75373.12183265448,VIX+MA200,triple-trajectory,2020-11-21,,
window_20,closed,2022-02-03,2022-03-21,14693.85,14377.15,-2.2531192643009836,-11.210200185792022,73672.89803573053,MA200-recross,climax-top,2022-04-05,,
window_20,closed,2022-06-14,2022-11-14,11385.18,11728.11,2.909112997110624,-6.100737976913847,75814.09679670606,VIX,climax-top,2022-11-29,,
window_20,closed,2023-01-27,2023-07-10,12000.21,15031.95,25.138856421836742,-1.4160585523086553,94870.6423493781,MA200-recross,triple-trajectory,2023-07-25,,
window_20,closed,2023-10-30,2024-01-04,14283.98,16290.78,13.93531327626713,0.0,108089.02421483814,MA200,triple-trajectory,2024-01-19,,
window_20,closed,2025-04-07,2025-08-05,16771.77,23235.31,38.39974136211669,0.0,149592.54595675805,VIX,triple-trajectory,2025-08-20,,
window_20,open,2026-04-09,,24918.28,,12.681363626028471,0.0,168561.79385333203,MA200-recross,,,2026-07-30,28106.35
