variant,entry_date,exit_date,entry_price,exit_price,return_pct,max_drawdown_pct,accumulated,buy_trigger,sell_reason,cooldown_until
ma_150,2003-08-13,2004-06-14,1247.56,1470.62,17.76188038591561,0.0,18469.7549532126,RSI-golden-cross,bearish-divergence,2004-06-29
ma_150,2004-10-19,2007-07-27,1463.01,1988.85,35.806463655616575,-3.838661389874306,25080.762983179553,RSI-golden-cross,bearish-divergence,2007-08-11
ma_150,2007-08-21,2007-09-04,1887.83,1989.28,5.268573660919091,0.0,26400.108769932285,RSI-golden-cross,bearish-divergence,2007-09-19
ma_150,2007-10-15,2008-03-11,2182.06,1704.05,-21.984418320339476,-23.32795615152654,20594.418265108947,RSI-golden-cross,trailing-stop,2008-03-26
ma_150,2008-05-02,2008-09-30,1996.31,1540.51,-22.909254581199058,-25.0542250452084,15874.619647783991,MA200-recross,trailing-stop,2008-10-15
ma_150,2008-10-17,2008-11-05,1291.58,1359.82,5.178220440872035,-9.430310162746402,16694.590665091822,VIX,climax-top,2008-11-20
ma_150,2008-11-24,2009-01-14,1106.02,1183.79,6.924540387985798,-1.343556174391051,17848.54509290113,VIX,climax-top,2009-01-29
ma_150,2009-02-02,2009-02-18,1168.13,1193.89,2.1030798495609764,0.0,18221.893217391244,VIX,climax-top,2009-03-05
ma_150,2009-03-09,2011-09-19,1058.85,2277.64,114.8900692497403,0.0,39153.89005277327,VIX,bearish-divergence,2011-10-04
ma_150,2011-10-06,2014-08-08,2181.58,3864.09,76.9464260343174,-1.4072369567010983,69278.63963752806,VIX,bearish-divergence,2014-08-23
ma_150,2014-09-08,2014-10-02,4086.52,3984.8,-2.586621589902937,-2.490627722365245,67484.6892536886,RSI-golden-cross,bearish-divergence,2014-10-17
ma_150,2014-10-21,2018-03-23,3916.65,6683.19,70.46481431644487,0.0,115034.94558018693,RSI-golden-cross,bearish-divergence,2018-04-07
ma_150,2018-04-11,2020-02-26,6578.84,8883.01,34.88899911360298,-10.328416559758253,155167.1378340009,RSI-golden-cross,bearish-divergence,2020-03-12
ma_150,2020-03-16,2021-12-01,7502.26,16347.96,117.6893390777586,-6.770893037564683,337779.1399233205,VIX,bearish-divergence,2021-12-16
ma_150,2021-12-22,2022-03-21,15963.54,14377.15,-10.027600175258678,-18.27226291912697,303906.0985723841,RSI-golden-cross,climax-top,2022-04-05
ma_150,2022-06-14,2022-11-14,11385.18,11728.11,2.909112997110624,-6.100737976913847,312745.0412938352,VIX,climax-top,2022-11-29
ma_150,2023-01-27,2023-05-02,12000.21,13225.48,10.100249324264201,-1.4160585523086553,344330.9692112924,MA200-recross,bearish-divergence,2023-05-17
ma_150,2023-05-26,2023-06-01,13990.55,14269.09,1.8889753510727803,0.0,350833.27745605016,RSI-golden-cross,bearish-divergence,2023-06-16
ma_150,2023-07-03,2024-12-19,15190.54,21358.79,40.465328316557354,-7.116073556305445,492796.7103690963,RSI-golden-cross,bearish-divergence,2025-01-03
ma_150,2025-01-07,2025-01-10,21619.89,21012.29,-2.907516130310758,-2.030213844751293,478466.59560063534,RSI-golden-cross,bearish-divergence,2025-01-25
ma_200,2002-07-24,2002-08-15,875.48,975.09,11.266436389334928,-2.1017042079773356,11124.5309745696,VIX,climax-top,2002-08-30
ma_200,2002-10-10,2002-11-12,809.46,982.45,21.249727099487348,0.0,13486.250950492586,VIX,climax-top,2002-11-27
ma_200,2002-12-03,2003-03-18,1109.46,1075.3,-3.175847945729505,-14.201503434103083,13055.979885204899,RSI-golden-cross,climax-top,2003-04-02
ma_200,2003-04-15,2003-07-21,1044.33,1256.12,20.159768248171275,0.0,15685.833574907583,RSI-golden-cross,climax-top,2003-08-05
ma_200,2003-08-13,2004-06-14,1247.56,1470.62,17.76188038591561,0.0,18469.7549532126,RSI-golden-cross,bearish-divergence,2004-06-29
ma_200,2004-10-19,2007-07-27,1463.01,1988.85,35.806463655616575,-3.838661389874306,25080.762983179553,RSI-golden-cross,bearish-divergence,2007-08-11
ma_200,2007-08-21,2007-09-04,1887.83,1989.28,5.268573660919091,0.0,26400.108769932285,RSI-golden-cross,bearish-divergence,2007-09-19
ma_200,2007-10-15,2008-03-11,2182.06,1704.05,-21.984418320339476,-23.32795615152654,20594.418265108947,RSI-golden-cross,trailing-stop,2008-03-26
ma_200,2008-05-02,2008-09-30,1996.31,1540.51,-22.909254581199058,-25.0542250452084,15874.619647783991,MA200-recross,trailing-stop,2008-10-15
ma_200,2008-10-17,2008-11-05,1291.58,1359.82,5.178220440872035,-9.430310162746402,16694.590665091822,VIX,climax-top,2008-11-20
ma_200,2008-11-24,2009-01-14,1106.02,1183.79,6.924540387985798,-1.343556174391051,17848.54509290113,VIX,climax-top,2009-01-29
ma_200,2009-02-02,2009-02-18,1168.13,1193.89,2.1030798495609764,0.0,18221.893217391244,VIX,climax-top,2009-03-05
ma_200,2009-03-09,2011-09-19,1058.85,2277.64,114.8900692497403,0.0,39153.89005277327,VIX,bearish-divergence,2011-10-04
ma_200,2011-10-06,2014-08-08,2181.58,3864.09,76.9464260343174,-1.4072369567010983,69278.63963752806,VIX,bearish-divergence,2014-08-23
ma_200,2014-09-08,2014-10-02,4086.52,3984.8,-2.586621589902937,-2.490627722365245,67484.6892536886,RSI-golden-cross,bearish-divergence,2014-10-17
ma_200,2014-10-21,2018-03-23,3916.65,6683.19,70.46481431644487,0.0,115034.94558018693,RSI-golden-cross,bearish-divergence,2018-04-07
ma_200,2018-04-11,2020-02-26,6578.84,8883.01,34.88899911360298,-10.328416559758253,155167.1378340009,RSI-golden-cross,bearish-divergence,2020-03-12
ma_200,2020-03-16,2021-12-01,7502.26,16347.96,117.6893390777586,-6.770893037564683,337779.1399233205,VIX,bearish-divergence,2021-12-16
ma_200,2021-12-22,2022-03-21,15963.54,14377.15,-10.027600175258678,-18.27226291912697,303906.0985723841,RSI-golden-cross,climax-top,2022-04-05
ma_200,2022-06-14,2022-11-14,11385.18,11728.11,2.909112997110624,-6.100737976913847,312745.0412938352,VIX,climax-top,2022-11-29
ma_200,2023-01-27,2023-05-02,12000.21,13225.48,10.100249324264201,-1.4160585523086553,344330.9692112924,MA200-recross,bearish-divergence,2023-05-17
ma_200,2023-05-26,2023-06-01,13990.55,14269.09,1.8889753510727803,0.0,350833.27745605016,RSI-golden-cross,bearish-divergence,2023-06-16
ma_200,2023-07-03,2024-12-19,15190.54,21358.79,40.465328316557354,-7.116073556305445,492796.7103690963,RSI-golden-cross,bearish-divergence,2025-01-03
ma_200,2025-01-07,2025-01-10,21619.89,21012.29,-2.907516130310758,-2.030213844751293,478466.59560063534,RSI-golden-cross,bearish-divergence,2025-01-25
ma_250,2002-07-24,2002-08-15,875.48,975.09,11.266436389334928,-2.1017042079773356,11124.5309745696,VIX,climax-top,2002-08-30
ma_250,2002-10-10,2002-11-12,809.46,982.45,21.249727099487348,0.0,13486.250950492586,VIX,climax-top,2002-11-27
ma_250,2003-01-10,2003-03-18,1059.86,1075.3,1.3553900874935836,-10.186251014284899,13667.028705149198,MA200-recross,climax-top,2003-04-02
ma_250,2003-04-15,2003-07-21,1044.33,1256.12,20.159768248171275,0.0,16420.068420835836,RSI-golden-cross,climax-top,2003-08-05
ma_250,2003-08-13,2004-06-14,1247.56,1470.62,17.76188038591561,0.0,19334.40371422634,RSI-golden-cross,bearish-divergence,2004-06-29
ma_250,2004-07-21,2007-07-27,1433.27,1988.85,38.6244143760796,-8.989234408031978,26799.817677809486,RSI-golden-cross,bearish-divergence,2007-08-11
ma_250,2007-08-21,2007-09-04,1887.83,1989.28,5.268573660919091,0.0,28209.733127420284,RSI-golden-cross,bearish-divergence,2007-09-19
ma_250,2007-10-15,2008-03-11,2182.06,1704.05,-21.984418320339476,-23.32795615152654,22006.20723382003,RSI-golden-cross,trailing-stop,2008-03-26
ma_250,2008-05-02,2008-09-30,1996.31,1540.51,-22.909254581199058,-25.0542250452084,16962.978287503767,MA200-recross,trailing-stop,2008-10-15
ma_250,2008-10-17,2008-11-05,1291.58,1359.82,5.178220440872035,-9.430310162746402,17839.306914363566,VIX,climax-top,2008-11-20
ma_250,2008-11-24,2009-01-14,1106.02,1183.79,6.924540387985798,-1.343556174391051,19072.527681181535,VIX,climax-top,2009-01-29
ma_250,2009-02-02,2009-02-18,1168.13,1193.89,2.1030798495609764,0.0,19471.617136847908,VIX,climax-top,2009-03-05
ma_250,2009-03-09,2011-09-19,1058.85,2277.64,114.8900692497403,0.0,41839.42264872427,VIX,bearish-divergence,2011-10-04
ma_250,2011-10-06,2014-08-08,2181.58,3864.09,76.9464260343174,-1.4072369567010983,74030.59358604999,VIX,bearish-divergence,2014-08-23
ma_250,2014-09-08,2014-10-02,4086.52,3984.8,-2.586621589902937,-2.490627722365245,72113.72813543581,RSI-golden-cross,bearish-divergence,2014-10-17
ma_250,2014-10-21,2018-03-23,3916.65,6683.19,70.46481431644487,0.0,122925.82811459336,RSI-golden-cross,bearish-divergence,2018-04-07
ma_250,2018-04-11,2020-02-26,6578.84,8883.01,34.88899911360298,-10.328416559758253,165811.07030589183,RSI-golden-cross,bearish-divergence,2020-03-12
ma_250,2020-03-16,2021-12-01,7502.26,16347.96,117.6893390777586,-6.770893037564683,360949.8461732628,VIX,bearish-divergence,2021-12-16
ma_250,2021-12-22,2022-03-21,15963.54,14377.15,-10.027600175258678,-18.27226291912697,324753.33904179855,RSI-golden-cross,climax-top,2022-04-05
ma_250,2022-06-14,2022-11-14,11385.18,11728.11,2.909112997110624,-6.100737976913847,334198.7515452843,VIX,climax-top,2022-11-29
ma_250,2023-01-27,2023-05-02,12000.21,13225.48,10.100249324264201,-1.4160585523086553,367951.55768744304,MA200-recross,bearish-divergence,2023-05-17
ma_250,2023-05-26,2023-06-01,13990.55,14269.09,1.8889753510727803,0.0,374900.05302629364,RSI-golden-cross,bearish-divergence,2023-06-16
ma_250,2023-07-03,2024-12-19,15190.54,21358.79,40.465328316557354,-7.116073556305445,526602.1856890478,RSI-golden-cross,bearish-divergence,2025-01-03
ma_250,2025-01-07,2025-01-10,21619.89,21012.29,-2.907516130310758,-2.030213844751293,511289.171272731,RSI-golden-cross,bearish-divergence,2025-01-25
