Date,baseline,static_0.50,trajectory_0.40,trajectory_0.50,trajectory_0.60,baseline_return,static_0.50_return,trajectory_0.50_return,baseline_position,trajectory_0.50_position
2007-11-14,19206.366612796348,19957.116390612657,19957.116390612657,19957.116390612657,19957.116390612657,0.0,-0.013566754433516404,-0.013566754433516404,False,True
2007-11-15,19206.366612796348,19819.828899237866,19819.828899237866,19819.828899237866,19819.828899237866,0.0,-0.00687912465346785,-0.00687912465346785,False,True
2007-11-16,19206.366612796348,20060.62058346797,20060.62058346797,20060.62058346797,20060.62058346797,0.0,0.012149029411619328,0.012149029411619328,False,True
2007-11-19,19206.366612796348,19791.52926656503,19791.52926656503,19791.52926656503,19791.52926656503,0.0,-0.013413907898976007,-0.013413907898976007,False,True
2007-11-20,19206.366612796348,19877.701158440792,19877.701158440792,19877.701158440792,19877.701158440792,0.0,0.004353978447806828,0.004353978447806828,False,True
2007-11-21,19206.366612796348,19646.995502464328,19646.995502464328,19646.995502464328,19646.995502464328,0.0,-0.011606254372050318,-0.011606254372050318,False,True
2007-11-23,19206.366612796348,19867.517207582747,19867.517207582747,19867.517207582747,19867.517207582747,0.0,0.011224194818528765,0.011224194818528765,False,True
2007-11-26,19206.366612796348,19480.331229768257,19480.331229768257,19480.331229768257,19480.331229768257,0.0,-0.019488392725121928,-0.019488392725121928,False,True
2007-11-27,19206.366612796348,19915.107593323224,19915.107593323224,19915.107593323224,19915.107593323224,0.0,0.022318735673784618,0.022318735673784618,False,True
2007-11-28,19206.366612796348,20518.604604266755,20518.604604266755,20518.604604266755,20518.604604266755,0.0,0.03030347730312344,0.03030347730312344,False,True
2007-11-29,19206.366612796348,20587.444195162956,20587.444195162956,20587.444195162956,20587.444195162956,0.0,0.0033549840363844563,0.0033549840363844563,False,True
2007-11-30,19206.366612796348,20457.011286096462,20457.011286096462,20457.011286096462,20457.011286096462,0.0,-0.006335556168605927,-0.006335556168605927,False,True
2007-12-03,19206.366612796348,20245.008847561217,20245.008847561217,20245.008847561217,20245.008847561217,0.0,-0.010363314345890329,-0.010363314345890329,False,True
2007-12-04,19206.366612796348,20162.85178246603,20162.85178246603,20162.85178246603,20162.85178246603,0.0,-0.004058139253670157,-0.004058139253670157,False,True
2007-12-05,19206.366612796348,20556.990265193228,20556.990265193228,20556.990265193228,20556.990265193228,0.0,0.019547754800734563,0.019547754800734563,False,True
2007-12-06,19206.366612796348,20834.502926074936,20834.502926074936,20834.502926074936,20834.502926074936,0.0,0.013499673702311865,0.013499673702311865,False,True
2007-12-07,19206.366612796348,20857.514738109934,20857.514738109934,20857.514738109934,20857.514738109934,0.0,0.0011045049702720355,0.0011045049702720355,False,True
2007-12-10,19206.366612796348,20905.300969059226,20905.300969059226,20905.300969059226,20905.300969059226,0.0,0.0022910798122068865,0.0022910798122068865,False,True
2007-12-11,19206.366612796348,20404.328924926966,20404.328924926966,20404.328924926966,20404.328924926966,0.0,-0.0239638761897627,-0.0239638761897627,False,True
2007-12-12,19206.366612796348,20577.064399096103,20577.064399096103,20577.064399096103,20577.064399096103,0.0,0.008465628779298573,0.008465628779298573,False,True
2007-12-13,19206.366612796348,20511.652099354043,20511.652099354043,20511.652099354043,20511.652099354043,0.0,-0.0031788936688623703,-0.0031788936688623703,False,True
2007-12-14,19206.366612796348,20290.64078121361,20290.64078121361,20290.64078121361,20290.64078121361,0.0,-0.010774915500219251,-0.010774915500219251,False,True
2007-12-17,19206.366612796348,19788.199898015286,19788.199898015286,19788.199898015286,19788.199898015286,0.0,-0.024762198918011347,-0.024762198918011347,False,True
2007-12-18,19206.366612796348,19873.2946412426,19873.2946412426,19873.2946412426,19873.2946412426,0.0,0.004300277117973206,0.004300277117973206,False,True
2007-12-19,19206.366612796348,19888.080954507644,19888.080954507644,19888.080954507644,19888.080954507644,0.0,0.0007440292881462085,0.0007440292881462085,False,True
2007-12-20,19206.366612796348,20266.845588343367,20266.845588343367,20266.845588343367,20266.845588343367,0.0,0.0190448055145247,0.0190448055145247,False,True
2007-12-21,19206.366612796348,20679.00183028095,20679.00183028095,20679.00183028095,20679.00183028095,0.0,0.020336477136562392,0.020336477136562392,False,True
2007-12-24,19206.366612796348,20844.001418702148,20844.001418702148,20844.001418702148,20844.001418702148,0.0,0.007979088631811182,0.007979088631811182,False,True
2007-12-26,19206.366612796348,20925.4730255665,20925.4730255665,20925.4730255665,20925.4730255665,0.0,0.003908635641871161,0.003908635641871161,False,True
2007-12-27,19206.366612796348,20623.38179097932,20623.38179097932,20623.38179097932,20623.38179097932,0.0,-0.014436530740217335,-0.014436530740217335,False,True
2007-12-28,19206.366612796348,20632.782361002137,20632.782361002137,20632.782361002137,20632.782361002137,0.0,0.00045582097631191587,0.00045582097631191587,False,True
2007-12-31,19206.366612796348,20416.17756005988,20416.17756005988,20416.17756005988,20416.17756005988,0.0,-0.010498089746328043,-0.010498089746328043,False,True
2008-01-02,19206.366612796348,20071.29414734804,20071.29414734804,20071.29414734804,20071.29414734804,0.0,-0.01689265347038016,-0.01689265347038016,False,True
2008-01-03,19206.366612796348,20091.368281250918,20091.368281250918,20091.368281250918,20091.368281250918,0.0,0.0010001414834295286,0.0010001414834295286,False,True
2008-01-04,19206.366612796348,19227.299219987617,19227.299219987617,19227.299219987617,19227.299219987617,0.0,-0.04300697937380615,-0.04300697937380615,False,True
2008-01-07,19206.366612796348,19167.76227650982,19167.76227650982,19167.76227650982,19167.76227650982,0.0,-0.003096479791395046,-0.003096479791395046,False,True
2008-01-08,19206.366612796348,18706.448887161292,18706.448887161292,18706.448887161292,18706.448887161292,0.0,-0.0240671489292138,-0.0240671489292138,False,True
2008-01-09,19206.366612796348,19087.0740504807,19087.0740504807,19087.0740504807,19087.0740504807,0.0,0.020347269843430382,0.020347269843430382,False,True
2008-01-10,19206.366612796348,19130.5516868362,19130.5516868362,19130.5516868362,19130.5516868362,0.0,0.0022778575825981306,0.0022778575825981306,False,True
2008-01-11,19206.366612796348,18730.733693053553,18730.733693053553,18730.733693053553,18730.733693053553,0.0,-0.020899449233226397,-0.020899449233226397,False,True
2008-01-14,19206.366612796348,19086.584437458678,19086.584437458678,19086.584437458678,19086.584437458678,0.0,0.018998227738248996,0.018998227738248996,False,True
2008-01-15,19206.366612796348,18547.422577608755,18547.422577608755,18547.422577608755,18547.422577608755,0.0,-0.028248210758535786,-0.028248210758535786,False,True
2008-01-16,19206.366612796348,18333.951300007444,18333.951300007444,18333.951300007444,18333.951300007444,0.0,-0.011509484765771294,-0.011509484765771294,False,True
2008-01-17,19206.366612796348,18038.322957310946,18038.322957310946,18038.322957310946,18038.322957310946,0.0,-0.016124638811295333,-0.016124638811295333,False,True
2008-01-18,19206.366612796348,18057.8095555874,18057.8095555874,18057.8095555874,18057.8095555874,0.0,0.0010802888008252243,0.0010802888008252243,False,True
2008-01-22,19206.366612796348,17583.080769435484,17583.080769435484,17583.080769435484,17583.080769435484,0.0,-0.026289389346507153,-0.026289389346507153,False,True
2008-01-23,19898.594178123432,17523.543825957688,17523.543825957688,17523.543825957688,17523.543825957688,0.03604156784479384,-0.0033860359432170695,-0.0033860359432170695,True,True
2008-01-24,20314.35051432346,17889.67644382526,17889.67644382526,17889.67644382526,17889.67644382526,0.02089375422596995,0.02089375422596995,0.02089375422596995,True,True
2008-01-25,19894.59117515387,17520.018612199136,17520.018612199136,17520.018612199136,17520.018612199136,-0.020663192695903443,-0.020663192695903443,-0.020663192695903443,True,True
2008-01-28,20071.501667503228,17675.81347580633,17675.81347580633,17675.81347580633,17675.81347580633,0.008892391444077496,0.008892391444077274,0.008892391444077274,True,True
2008-01-29,20100.301049978705,17701.175430347037,17701.175430347037,17701.175430347037,17701.175430347037,0.0014348394530991904,0.0014348394530989683,0.0014348394530989683,True,True
2008-01-30,20109.64139024102,17709.400929116997,17709.400929116997,17709.400929116997,17709.400929116997,0.0004646865854940341,0.0004646865854940341,0.0004646865854940341,True,True
2008-01-31,20475.582578375357,18031.664220211456,18031.664220211456,18031.664220211456,18031.664220211456,0.018197300540223615,0.018197300540223837,0.018197300540223837,True,True
2008-02-01,20629.58699817665,18167.287027311373,18167.287027311373,18167.287027311373,18167.287027311373,0.00752136937797987,0.007521369377980092,0.007521369377980092,True,True
2008-02-04,20335.255085386743,17908.085893453263,17908.085893453263,17908.085893453263,17908.085893453263,-0.01426746511289434,-0.014267465112894784,-0.014267465112894784,True,True
2008-02-05,19720.23815692396,17366.475968493236,17366.475968493236,17366.475968493236,17366.475968493236,-0.030243875765529338,-0.030243875765529227,-0.030243875765529227,True,True
2008-02-06,19358.411166286118,17047.835813761736,17047.835813761736,17047.835813761736,17047.835813761736,-0.018348003089952547,-0.018348003089952547,-0.018348003089952547,True,True
2008-02-07,19495.73640704756,17168.770230201008,17168.770230201008,17168.770230201008,17168.770230201008,0.007093828082368692,0.00709382808236847,0.00709382808236847,True,True
2008-02-08,19723.018020097268,17368.924033603344,17368.924033603344,17368.924033603344,17368.924033603344,0.011658016312097175,0.011658016312097397,0.011658016312097397,True,True
2008-02-11,19938.17942971135,17558.40427312561,17558.40427312561,17558.40427312561,17558.40427312561,0.010909152412416523,0.010909152412416523,0.010909152412416523,True,True
2008-02-12,19798.63029841126,17435.51140459825,17435.51140459825,17435.51140459825,17435.51140459825,-0.0069990909547206215,-0.0069990909547206215,-0.0069990909547206215,True,True
2008-02-13,20270.762259765987,17851.290782898785,17851.290782898785,17851.290782898785,17851.290782898785,0.023846698192683258,0.023846698192683036,0.023846698192683036,True,True
2008-02-14,19877.02243989856,17504.54684070326,17504.54684070326,17504.54684070326,17504.54684070326,-0.019424026330225108,-0.019424026330224775,-0.019424026330224775,True,True
2008-02-15,19796.851185980344,17433.94464292778,17433.94464292778,17433.94464292778,17433.94464292778,-0.004033363355131603,-0.004033363355131714,-0.004033363355131714,True,True
2008-02-19,19623.721307546686,17281.479147870326,17281.479147870326,17281.479147870326,17281.479147870326,-0.008745324031948276,-0.008745324031948387,-0.008745324031948387,True,True
2008-02-20,19875.465716521507,17503.1759242416,17503.1759242416,17503.1759242416,17503.1759242416,0.012828576447322826,0.012828576447323048,0.012828576447323048,True,True
2008-02-21,19640.289292059602,17296.069615926564,17296.069615926564,17296.069615926564,17296.069615926564,-0.011832498811155556,-0.011832498811155667,-0.011832498811155667,True,True
2008-02-22,19719.682184289293,17365.986355471214,17365.986355471214,17365.986355471214,17365.986355471214,0.0040423484119345154,0.0040423484119345154,0.0040423484119345154,True,True
2008-02-25,19853.33800566197,17483.68932596515,17483.68932596515,17483.68932596515,17483.68932596515,0.0067777878022377,0.0067777878022377,0.0067777878022377,True,True
2008-02-26,19918.386803917394,17540.974049541648,17540.974049541648,17540.974049541648,17540.974049541648,0.003276466568839398,0.003276466568839176,0.003276466568839176,True,True
2008-02-27,20014.34768066,17625.481257142535,17625.481257142535,17625.481257142535,17625.481257142535,0.0048177032451108825,0.004817703245111105,0.004817703245111105,True,True
2008-02-28,19953.41307990108,17571.819669928995,17571.819669928995,17571.819669928995,17571.819669928995,-0.003044545929308584,-0.003044545929308695,-0.003044545929308695,True,True
2008-02-29,19406.447201920888,17090.13837886438,17090.13837886438,17090.13837886438,17090.13837886438,-0.027412146272416393,-0.027412146272416282,-0.027412146272416282,True,True
2008-03-03,19273.01376960208,16972.631253579257,16972.631253579257,16972.631253579257,16972.631253579257,-0.006875726964882145,-0.006875726964882034,-0.006875726964882034,True,True
2008-03-04,19388.989661192507,17074.764529972912,17074.764529972912,17074.764529972912,17074.764529972912,0.006017527563506819,0.006017527563507041,0.006017527563507041,True,True
2008-03-05,19498.738659274728,17171.414140519923,17171.414140519923,17171.414140519923,17171.414140519923,0.005660377358490454,0.005660377358490232,0.005660377358490232,True,True
2008-03-06,19042.062737163604,16769.246004231583,16769.246004231583,16769.246004231583,16769.246004231583,-0.02342079301082911,-0.023420793010829,-0.023420793010829,True,True
2008-03-07,18986.46547369743,16720.284702029443,16720.284702029443,16720.284702029443,16720.284702029443,-0.0029197080291972766,-0.0029197080291973876,-0.0029197080291973876,True,True
2008-03-10,18603.17793936165,16382.745484647918,16382.745484647918,16382.745484647918,16382.745484647918,-0.020187408491947112,-0.020187408491947223,-0.020187408491947223,True,True
2008-03-11,19358.411166286118,16685.50140350997,16685.50140350997,16685.50140350997,16685.50140350997,0.040597000651512616,0.018480169831470716,0.018480169831470716,True,False
2008-03-12,19294.251924246157,16685.50140350997,16685.50140350997,16685.50140350997,16685.50140350997,-0.0033142824320054887,0.0,0.0,True,False
2008-03-13,19463.489994237178,16685.50140350997,16685.50140350997,16685.50140350997,16685.50140350997,0.00877142429027522,0.0,0.0,True,False
2008-03-14,19056.851609245605,16685.50140350997,16685.50140350997,16685.50140350997,16685.50140350997,-0.020892367458866468,0.0,0.0,True,False
2008-03-17,18760.629389497844,16685.50140350997,16685.50140350997,16685.50140350997,16685.50140350997,-0.015544132148462841,0.0,0.0,True,False
2008-03-18,19581.912165420123,16685.50140350997,16685.50140350997,16685.50140350997,16685.50140350997,0.04377693087322698,0.0,0.0,True,False
2008-03-19,19076.421845985697,16685.50140350997,16685.50140350997,16685.50140350997,16685.50140350997,-0.025814144970330077,0.0,0.0,True,False
2008-03-20,19481.16992401942,16685.50140350997,16685.50140350997,16685.50140350997,16685.50140350997,0.021217190587494716,0.0,0.0,True,False
2008-03-24,20175.134966604168,16685.50140350997,16685.50140350997,16685.50140350997,16685.50140350997,0.03562234944263376,0.0,0.0,True,False
2008-03-25,20287.88621691357,16685.50140350997,16685.50140350997,16685.50140350997,16685.50140350997,0.005588624338624504,0.0,0.0,True,False
2008-03-26,20207.158990360684,16685.50140350997,16685.50140350997,16685.50140350997,16685.50140350997,-0.003979085139268146,0.0,0.0,True,False
2008-03-27,19769.16374877419,16685.50140350997,16685.50140350997,16685.50140350997,16685.50140350997,-0.021675250924458433,0.0,0.0,True,False
2008-03-28,19654.41099698001,16685.50140350997,16685.50140350997,16685.50140350997,16685.50140350997,-0.005804633582505381,0.0,0.0,True,False
2008-03-31,19814.086337654855,16685.50140350997,16685.50140350997,16685.50140350997,16685.50140350997,0.00812414784138693,0.0,0.0,True,False
2008-04-01,20631.922083242232,16685.50140350997,16685.50140350997,16685.50140350997,16685.50140350997,0.04127547097809692,0.0,0.0,True,False
2008-04-02,20557.644139251428,16685.50140350997,16685.50140350997,16685.50140350997,16685.50140350997,-0.0036001465927953946,0.0,0.0,True,False
2008-04-03,20628.697441961198,16685.50140350997,16685.50140350997,16685.50140350997,16685.50140350997,0.003456295975768242,0.0,0.0,True,False
2008-04-04,20747.453196724935,16685.50140350997,16685.50140350997,16685.50140350997,16685.50140350997,0.005756822751308288,0.0,0.0,True,False
2008-04-07,20691.411155151036,16685.50140350997,16685.50140350997,16685.50140350997,16685.50140350997,-0.002701152813432861,0.0,0.0,True,False
2008-04-08,20528.06639508743,16685.50140350997,16685.50140350997,16685.50140350997,16685.50140350997,-0.007894326725170764,0.0,0.0,True,False
2008-04-09,20306.233313857403,16685.50140350997,16685.50140350997,16685.50140350997,16685.50140350997,-0.010806331047483075,0.0,0.0,True,False
2008-04-10,20604.012256982212,16685.50140350997,16685.50140350997,16685.50140350997,16685.50140350997,0.01466441060349677,0.0,0.0,True,False
2008-04-11,20000.781948374257,16685.50140350997,16685.50140350997,16685.50140350997,16685.50140350997,-0.02927732235276337,0.0,0.0,True,False
2008-04-14,19914.161411893965,16685.50140350997,16685.50140350997,16685.50140350997,16685.50140350997,-0.004330857498665575,0.0,0.0,True,False
2008-04-15,19956.415332128254,16685.50140350997,16685.50140350997,16685.50140350997,16685.50140350997,0.0021218026388523104,0.0,0.0,True,False
2008-04-16,20536.40598460735,16685.50140350997,16685.50140350997,16685.50140350997,16685.50140350997,0.02906286739509567,0.0,0.0,True,False
2008-04-17,20469.578073921013,16685.50140350997,16685.50140350997,16685.50140350997,16685.50140350997,-0.003254119086680829,0.0,0.0,True,False
2008-04-18,21130.073563899125,16685.50140350997,16685.50140350997,16685.50140350997,16685.50140350997,0.032267176567728484,0.0,0.0,True,False
2008-04-21,21272.847336480252,16685.50140350997,16685.50140350997,16685.50140350997,16685.50140350997,0.00675689898330778,0.0,0.0,True,False
2008-04-22,20922.91816022417,16685.50140350997,16685.50140350997,16685.50140350997,16685.50140350997,-0.01644956928995578,0.0,0.0,True,False
2008-04-23,21201.01567208196,16685.50140350997,16685.50140350997,16685.50140350997,16685.50140350997,0.013291526054260983,0.0,0.0,True,False
2008-04-24,21400.276264344717,16685.50140350997,16685.50140350997,16685.50140350997,16685.50140350997,0.009398634260958882,0.0,0.0,True,False
2008-04-25,21333.559548185312,16685.50140350997,16685.50140350997,16685.50140350997,16685.50140350997,-0.0031175633125148927,0.0,0.0,True,False
2008-04-28,21385.598586789645,16685.50140350997,16685.50140350997,16685.50140350997,16685.50140350997,0.0024393040686339074,0.0,0.0,True,False
2008-04-29,21500.57372763769,16685.50140350997,16685.50140350997,16685.50140350997,16685.50140350997,0.0053762881773655735,0.0,0.0,True,False
2008-04-30,21323.774429815265,16685.50140350997,16685.50140350997,16685.50140350997,16685.50140350997,-0.00822300372362439,0.0,0.0,True,False
2008-05-01,22021.408891788782,16685.50140350997,16685.50140350997,16685.50140350997,16685.50140350997,0.03271627470407279,0.0,0.0,True,False
2008-05-02,22037.309709140107,16547.26110111738,16547.26110111738,16547.26110111738,16547.26110111738,0.0007220617640524285,-0.008285055333339342,-0.008285055333339342,True,True
2008-05-05,21970.037020346037,16496.7477326009,16496.7477326009,16496.7477326009,16496.7477326009,-0.003052672475995055,-0.003052672475994833,-0.003052672475994833,True,True
2008-05-06,22134.49372567897,16620.234132660196,16620.234132660196,16620.234132660196,16620.234132660196,0.007485499691267439,0.007485499691267217,0.007485499691267217,True,True
2008-05-07,21698.722374631125,16293.024395112938,16293.024395112938,16293.024395112938,16293.024395112938,-0.019687432495566592,-0.019687432495566592,-0.019687432495566592,True,True
2008-05-08,21870.40672421466,16421.937851293842,16421.937851293842,16421.937851293842,16421.937851293842,0.007912187022783401,0.007912187022783401,0.007912187022783401,True,True
2008-05-09,21797.351920020108,16367.082837880074,16367.082837880074,16367.082837880074,16367.082837880074,-0.003340349592751979,-0.003340349592751979,-0.003340349592751979,True,True
2008-05-12,22205.769417442603,16673.753255336338,16673.753255336338,16673.753255336338,16673.753255336338,0.018737023603650593,0.018737023603650593,0.018737023603650593,True,True
2008-05-13,22245.688252611315,16703.72730376182,16703.72730376182,16703.72730376182,16703.72730376182,0.001797678541026082,0.001797678541026082,0.001797678541026082,True,True
2008-05-14,22208.882864196705,16676.091064127184,16676.091064127184,16676.091064127184,16676.091064127184,-0.001654495378909604,-0.001654495378909493,-0.001654495378909493,True,True
2008-05-15,22587.389033874402,16960.301818557105,16960.301818557105,16960.301818557105,16960.301818557105,0.017043008060882325,0.01704300806088188,0.01704300806088188,True,True
2008-05-16,22586.610672185874,16959.717366359397,16959.717366359397,16959.717366359397,16959.717366359397,-3.4460011617998276e-05,-3.446001161777623e-05,-3.446001161777623e-05,True,True
2008-05-19,22423.488301176127,16837.232884353314,16837.232884353314,16837.232884353314,16837.232884353314,-0.007222082736416224,-0.007222082736416224,-0.007222082736416224,True,True
2008-05-20,22246.35541977291,16704.22826278843,16704.22826278843,16704.22826278843,16704.22826278843,-0.007899434692055785,-0.007899434692055785,-0.007899434692055785,True,True
2008-05-21,21758.54503012072,16337.943721165608,16337.943721165608,16337.943721165608,16337.943721165608,-0.021927654235831207,-0.021927654235831096,-0.021927654235831096,True,True
2008-05-22,21848.834985989783,16405.740176100127,16405.740176100127,16405.740176100127,16405.740176100127,0.004149632052330432,0.004149632052330432,0.004149632052330432,True,True
2008-05-23,21782.563047938107,16355.978246123559,16355.978246123559,16355.978246123559,16355.978246123559,-0.0030332023695620602,-0.0030332023695621713,-0.0030332023695621713,True,True
2008-05-27,22188.200682187296,16660.56133430228,16660.56133430228,16660.56133430228,16660.56133430228,0.01862212602605484,0.01862212602605462,0.01862212602605462,True,True
2008-05-28,22239.683748156967,16699.218672522333,16699.218672522333,16699.218672522333,16699.218672522333,0.002320290261796698,0.00232029026179692,0.00232029026179692,True,True
2008-05-29,22450.397376693756,16857.43823175991,16857.43823175991,16857.43823175991,16857.43823175991,0.009474668386606488,0.009474668386606488,0.009474668386606488,True,True
2008-05-30,22601.065960687076,16970.571478602607,16970.571478602607,16970.571478602607,16970.571478602607,0.006711176709492506,0.006711176709492728,0.006711176709492728,True,True
2008-06-02,22314.962442890162,16755.743549358132,16755.743549358132,16755.743549358132,16755.743549358132,-0.012658850617690787,-0.012658850617690787,-0.012658850617690787,True,True
2008-06-03,22203.21194332316,16671.832912401,16671.832912401,16671.832912401,16671.832912401,-0.005007873074086566,-0.005007873074086566,-0.005007873074086566,True,True
2008-06-04,22477.41764673832,16877.727072337606,16877.727072337606,16877.727072337606,16877.727072337606,0.012349821463448984,0.012349821463448984,0.012349821463448984,True,True
2008-06-05,22851.698424392584,17158.76508626567,17158.76508626567,17158.76508626567,17158.76508626567,0.01665141358925526,0.01665141358925526,0.01665141358925526,True,True
2008-06-06,22132.04744608646,16618.39728289596,16618.39728289596,16618.39728289596,16618.39728289596,-0.03149223155938141,-0.031492231559381634,-0.031492231559381634,True,True
2008-06-09,22013.29169132272,16529.226576159428,16529.226576159428,16529.226576159428,16529.226576159428,-0.005365782585322387,-0.005365782585322387,-0.005365782585322387,True,True
2008-06-10,21933.565215512226,16469.361972479564,16469.361972479564,16469.361972479564,16469.361972479564,-0.0036217425784587087,-0.0036217425784584867,-0.0036217425784584867,True,True
2008-06-11,21397.496401171407,16066.84139459864,16066.84139459864,16066.84139459864,16066.84139459864,-0.0244405690125421,-0.024440569012542213,-0.024440569012542213,True,True
2008-06-12,21396.71803948288,16066.256942400929,16066.256942400929,16066.256942400929,16066.256942400929,-3.637629720476543e-05,-3.6376297204654406e-05,-3.6376297204654406e-05,True,True
2008-06-13,21860.95518942541,16414.840931750205,16414.840931750205,16414.840931750205,16414.840931750205,0.021696652219554746,0.021696652219554524,0.021696652219554524,True,True
2008-06-16,22069.444927423552,16571.390627565746,16571.390627565746,16571.390627565746,16571.390627565746,0.00953708272084075,0.009537082720840528,0.009537082720840528,True,True
2008-06-17,21936.678662266335,16471.699781270407,16471.699781270407,16471.699781270407,16471.699781270407,-0.006015840706181108,-0.006015840706181219,-0.006015840706181219,True,True
2008-06-18,21695.164149769287,16290.352613637684,16290.352613637684,16290.352613637684,16290.352613637684,-0.011009620745937254,-0.011009620745937143,-0.011009620745937143,True,True
2008-06-19,22046.42766034856,16554.10754114771,16554.10754114771,16554.10754114771,16554.10754114771,0.016190866690585004,0.016190866690584782,0.016190866690584782,True,True
2008-06-20,21442.64137910594,16100.739622065901,16100.739622065901,16100.739622065901,16100.739622065901,-0.027387034786073627,-0.027387034786073183,-0.027387034786073183,True,True
2008-06-23,21274.960032491963,15974.83192004465,15974.83192004465,15974.83192004465,15974.83192004465,-0.00781999491804064,-0.00781999491804064,-0.00781999491804064,True,True
2008-06-24,21168.546870217717,15894.928955300398,15894.928955300398,15894.928955300398,15894.928955300398,-0.005001803157878015,-0.005001803157878126,-0.005001803157878126,True,True
2008-06-25,21503.464785337932,16146.410386658486,16146.410386658486,16146.410386658486,16146.410386658486,0.015821488228434655,0.015821488228434433,0.015821488228434433,True,True
2008-06-26,20630.92133249984,15491.23947302405,15491.23947302405,15491.23947302405,15491.23947302405,-0.040576877333416084,-0.040576877333416084,-0.040576877333416084,True,True
2008-06-27,20634.590751888605,15493.994747670404,15493.994747670404,15493.994747670404,15493.994747670404,0.0001778601803392732,0.00017786018033949524,0.00017786018033949524,True,True
2008-06-30,20427.43534821365,15338.446969908078,15338.446969908078,15338.446969908078,15338.446969908078,-0.010039230056258508,-0.010039230056258619,-0.010039230056258619,True,True
2008-07-01,20712.315726214318,15552.356474270438,15552.356474270438,15552.356474270438,15552.356474270438,0.013945968896461602,0.01394596889646138,0.01394596889646138,True,True
2008-07-02,20194.594008817334,15163.612269621282,15163.612269621282,15163.612269621282,15163.612269621282,-0.0249958393952896,-0.0249958393952896,-0.0249958393952896,True,True
2008-07-03,20196.817899355978,15165.282133043313,15165.282133043313,15165.282133043313,15165.282133043313,0.00011012306252222714,0.00011012306252222714,0.00011012306252222714,True,True
2008-07-07,20314.461708850395,15253.61790806883,15253.61790806883,15253.61790806883,15253.61790806883,0.005824868555069251,0.005824868555069251,0.005824868555069251,True,True
2008-07-08,20807.60943579533,15623.91012190453,15623.91012190453,15623.91012190453,15623.91012190453,0.024275697481567216,0.024275697481567438,0.024275697481567438,True,True
2008-07-09,20228.285950477828,15188.910700465072,15188.910700465072,15188.910700465072,15188.910700465072,-0.027841905006198875,-0.027841905006198986,-0.027841905006198986,True,True
2008-07-10,20455.011590892875,15359.153276341283,15359.153276341283,15359.153276341283,15359.153276341283,0.011208346617706866,0.011208346617707088,0.011208346617707088,True,True
2008-07-11,20135.994493123984,15119.611368450725,15119.611368450725,15119.611368450725,15119.611368450725,-0.015596036030159244,-0.015596036030159355,-0.015596036030159355,True,True
2008-07-14,19993.109526015924,15012.32264358514,15012.32264358514,15012.32264358514,15012.32264358514,-0.007095997526064712,-0.007095997526064712,-0.007095997526064712,True,True
2008-07-15,19996.667750877757,15014.99442506039,15014.99442506039,15014.99442506039,15014.99442506039,0.00017797255885598773,0.00017797255885598773,0.00017797255885598773,True,True
2008-07-16,20502.825237473782,15395.05533991498,15395.05533991498,15395.05533991498,15395.05533991498,0.02531209163955861,0.02531209163955861,0.02531209163955861,True,True
2008-07-17,20609.571983328828,15475.208784172537,15475.208784172537,15475.208784172537,15475.208784172537,0.005206440801140966,0.005206440801140966,0.005206440801140966,True,True
2008-07-18,20273.319733885426,15222.725434761229,15222.725434761229,15222.725434761229,15222.725434761229,-0.01631534365271614,-0.016315343652716252,-0.016315343652716252,True,True
2008-07-21,20234.735233039904,15193.753304388967,15193.753304388967,15193.753304388967,15193.753304388967,-0.0019032157215490564,-0.0019032157215490564,-0.0019032157215490564,True,True
2008-07-22,20255.41741504932,15209.283034213868,15209.283034213868,15209.283034213868,15209.283034213868,0.0010221128060843299,0.0010221128060843299,0.0010221128060843299,True,True
2008-07-23,20521.61711252535,15409.165685831153,15409.165685831153,15409.165685831153,15409.165685831153,0.013142148197758052,0.013142148197758052,0.013142148197758052,True,True
2008-07-24,20203.823154552716,15170.542202822717,15170.542202822717,15170.542202822717,15170.542202822717,-0.015485814603697468,-0.015485814603697357,-0.015485814603697357,True,True
2008-07-25,20532.62537069165,15417.431509770215,15417.431509770215,15417.431509770215,15417.431509770215,0.01627425728406462,0.01627425728406462,0.01627425728406462,True,True
2008-07-28,20048.26201137437,15053.735256451546,15053.735256451546,15053.735256451546,15053.735256451546,-0.023589937992472443,-0.023589937992472332,-0.023589937992472332,True,True
2008-07-29,20521.505917998416,15409.082192660051,15409.082192660051,15409.082192660051,15409.082192660051,0.023605233528749325,0.023605233528749325,0.023605233528749325,True,True
2008-07-30,20602.121950024364,15469.614741708729,15469.614741708729,15469.614741708729,15469.614741708729,0.003928368237110957,0.003928368237110957,0.003928368237110957,True,True
2008-07-31,20561.53594769406,15439.139734256638,15439.139734256638,15439.139734256638,15439.139734256638,-0.0019699913644213307,-0.0019699913644213307,-0.0019699913644213307,True,True
2008-08-01,20310.3475113539,15250.52866073807,15250.52866073807,15250.52866073807,15250.52866073807,-0.012216423762269168,-0.01221642376226928,-0.01221642376226928,True,True
2008-08-04,20068.83299885685,15069.181493105345,15069.181493105345,15069.181493105345,15069.181493105345,-0.011891205325858412,-0.011891205325858412,-0.011891205325858412,True,True
2008-08-05,20790.707867701618,15611.219159897082,15611.219159897082,15611.219159897082,15611.219159897082,0.0359699474745685,0.035969947474568276,0.035969947474568276,True,True
